OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
2197500,2009,16450,NULL,NULL,NULL,NULL
1157400,2009,47772,50364,52686,53388,53838
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
224000,2009,3669,4536,6712,8298,7240
3066600,2009,4262,5131,2999,NULL,NULL
212200,2009,19377,18342,21109,22307,22961
396500,2009,24498,25007,26792,27992,28575
2338200,2009,35190,37230,37670,37840,NULL
3758300,2009,4350,NULL,NULL,NULL,NULL
494900,2009,NULL,NULL,NULL,NULL,NULL
354500,2009,19464,20136,21828,25383,30577
2285700,2009,10728,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3373300,2009,26015,27765,33932,NULL,36048
520400,2009,22536,21792,22008,NULL,NULL
2154400,2009,18696,26472,22632,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
855800,2009,4818,5779,7186,NULL,NULL
3999300,2009,36630,38880,40446,41256,41256
NULL,2009,NULL,NULL,NULL,NULL,NULL
2504900,2009,22820,24570,24010,26866,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2577700,2009,12240,12876,13980,NULL,NULL
739100,2009,18160,18608,19896,20520,20520
NULL,2009,NULL,NULL,NULL,NULL,NULL
2283800,2009,22512,23412,24096,24108,25176
NULL,2009,21336,22512,23100,24396,24396
2283801,2009,22788,23580,24612,25332,25536
2283804,2009,23604,24300,25476,26136,NULL
2510300,2009,9228,NULL,NULL,NULL,NULL
1191900,2009,21260,21780,21810,NULL,NULL
212300,2009,17938,18762,22121,23901,25456
2491100,2009,19727,20797,21827,24077,NULL
-2,2009,NULL,NULL,NULL,NULL,NULL
3713300,2009,5148,8350,5500,NULL,NULL
1267000,2009,17544,17842,17880,20292,20292
644800,2009,5002,7577,9183,9183,NULL
239700,2009,18924,19271,20050,21096,21222
2536700,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
195400,2009,16784,17400,20755,22199,23350
NULL,2009,NULL,NULL,NULL,NULL,NULL
3804300,2009,19152,19920,NULL,NULL,NULL
376900,2009,3706,4998,7058,NULL,NULL
974300,2009,1296,3233,7043,9277,8777
663900,2009,NULL,NULL,NULL,NULL,NULL
499900,2009,7147,8851,8354,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1202600,2009,16260,17376,19176,19704,19548
705000,2009,15216,16152,18096,18552,18636
2343400,2009,21048,22716,25056,25812,25560
291000,2009,21461,21675,23701,24122,23701
994100,2009,8336,10557,12081,12266,12184
347900,2009,24674,28847,30613,31140,30787
383500,2009,11637,14268,17506,21948,26850
233600,2009,8461,8246,12699,14648,15242
1274300,2009,6719,NULL,NULL,NULL,NULL
342000,2009,14338,14879,17419,19539,20915
1025600,2009,19597,18658,19264,21565,22225
176700,2009,22533,23349,25137,26108,26336
3018500,2009,23796,24600,25200,NULL,NULL
215100,2009,8298,11071,13377,15846,16432
3409600,2009,16276,NULL,9087,NULL,NULL
291100,2009,13740,15958,18016,19693,21820
368200,2009,18321,19394,23175,27846,36900
212400,2009,10006,9700,15255,19430,26614
195500,2009,-21743,-19947,-17613,-17660,NULL
473600,2009,5621,6717,8780,9848,9870
NULL,2009,NULL,NULL,NULL,NULL,NULL
1183000,2009,14308,14315,14336,14665,NULL
2242700,2009,5843,NULL,NULL,NULL,NULL
739400,2009,16853,19214,22500,24171,25895
750200,2009,14468,16795,20839,24066,26366
212600,2009,29113,30294,37188,38521,40601
NULL,2009,NULL,NULL,NULL,NULL,NULL
2253900,2009,18849,17563,22120,22397,22111
216700,2009,7301,8980,11061,12470,NULL
155400,2009,13303,14434,16335,20386,21056
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1119200,2009,NULL,NULL,NULL,NULL,NULL
1192200,2009,8015,8015,NULL,NULL,NULL
794700,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
380800,2009,15121,15982,17481,22323,23328
190400,2009,12531,12666,14314,16167,15355
NULL,2009,NULL,NULL,NULL,NULL,NULL
233700,2009,9921,10107,13112,17686,20175
163700,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
178700,2009,14811,13153,13955,18268,20494
190500,2009,13200,15969,15371,16482,18160
905804,2009,NULL,NULL,NULL,NULL,NULL
905803,2009,NULL,NULL,NULL,NULL,NULL
348000,2009,9281,10325,11169,12410,13285
905800,2009,16000,16871,19563,24048,28853
3266300,2009,16740,17401,18377,NULL,NULL
146700,2009,15429,16349,18423,17303,14779
3076300,2009,24651,NULL,NULL,NULL,NULL
573300,2009,7419,8445,9200,NULL,NULL
3747300,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2323000,2009,NULL,NULL,NULL,NULL,NULL
3101500,2009,8328,NULL,NULL,NULL,NULL
377000,2009,7055,7937,10637,12438,12715
199600,2009,4011,4200,6121,8372,8504
112200,2009,22356,25503,30094,33992,36405
101200,2009,16192,16631,17171,20269,22981
3668300,2009,NULL,NULL,NULL,NULL,NULL
3612300,2009,13830,NULL,NULL,NULL,NULL
103000,2009,1723,2979,3045,NULL,NULL
298800,2009,5683,6931,9191,9717,9777
NULL,2009,NULL,NULL,NULL,NULL,NULL
4130800,2009,20820,21996,26064,26064,26064
2541900,2009,10512,10704,NULL,NULL,NULL
163800,2009,3591,5022,6638,8622,8582
2137100,2009,14728,15582,17038,NULL,NULL
345900,2009,9699,11781,14074,14432,13964
2052200,2009,4275,4985,7284,8551,NULL
163900,2009,14120,15866,17005,12316,NULL
2510600,2009,9225,7646,8571,NULL,NULL
539000,2009,6545,7911,10001,10426,10426
NULL,2009,NULL,NULL,NULL,NULL,NULL
798700,2009,3330,3511,5968,NULL,NULL
3027200,2009,15360,16524,18636,NULL,NULL
4003300,2009,48848,50016,51184,52256,52256
NULL,2009,NULL,NULL,NULL,NULL,NULL
621401,2009,NULL,NULL,NULL,NULL,NULL
621402,2009,NULL,NULL,NULL,NULL,NULL
621403,2009,NULL,NULL,NULL,NULL,NULL
354900,2009,4336,6416,8449,9118,9195
259700,2009,9263,9622,14636,18291,23551
331500,2009,9384,10868,15131,17618,18078
3783300,2009,26104,27599,27963,27963,NULL
3422601,2009,17720,17675,17686,NULL,NULL
3422501,2009,21648,23361,23121,NULL,24875
3525300,2009,14611,14479,NULL,NULL,NULL
3294301,2009,16554,17737,20285,21085,21185
3422600,2009,13447,14681,NULL,NULL,NULL
3294300,2009,16678,17846,17846,18777,NULL
3422500,2009,21732,22726,23119,NULL,NULL
552300,2009,32850,NULL,NULL,NULL,NULL
239800,2009,7866,9859,10227,10461,10686
318600,2009,7297,7245,10092,11538,10690
3957300,2009,8080,9278,10539,11609,11695
968400,2009,5600,6530,7427,NULL,NULL
681900,2009,4254,5505,6672,7942,7984
3925300,2009,12133,NULL,NULL,NULL,NULL
3704300,2009,13716,16632,16632,16632,NULL
370300,2009,17527,18093,20799,19786,20544
380900,2009,10584,10599,10915,11272,11432
524400,2009,4658,5812,8516,9011,9139
301600,2009,14189,14251,18544,23165,24690
002440A1  ,2009,NULL,NULL,NULL,NULL,NULL
342100,2009,15964,16703,17495,NULL,17595
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2234500,2009,11177,12288,13560,15313,14952
161600,2009,9560,10335,12532,13425,13685
3763400,2009,11352,12636,14436,14436,14436
1004300,2009,NULL,NULL,18423,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1302900,2009,15244,15293,17734,NULL,NULL
NULL,2009,21330,21690,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2055400,2009,6547,6686,9171,10494,10758
396600,2009,20640,21780,24027,25166,25199
3248300,2009,17203,17091,20887,18648,20887
212800,2009,13061,17580,21845,29924,43463
3194300,2009,NULL,NULL,NULL,NULL,NULL
213000,2009,19694,22646,26371,29763,39697
203800,2009,5562,8066,12136,18466,30967
206200,2009,8126,10967,14749,16383,17087
301801,2009,8093,9322,12744,13834,13798
301800,2009,11036,14922,17575,18289,19088
485300,2009,17784,20504,24933,26261,26226
972100,2009,16062,17830,20922,23373,24489
3382300,2009,6984,6984,6984,NULL,NULL
164100,2009,11960,11996,17748,22359,25470
2106800,2009,11947,12050,12310,12648,12756
NULL,2009,NULL,NULL,NULL,NULL,NULL
213300,2009,11154,15306,19402,25124,36671
001164A1  ,2009,NULL,NULL,NULL,NULL,NULL
4128800,2009,21924,NULL,NULL,NULL,NULL
020740A1  ,2009,20320,20712,21544,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2074004,2009,19352,20056,20600,20032,NULL
2074000,2009,23360,23944,24928,25136,NULL
1085101,2009,24570,24885,25875,26442,26442
1085102,2009,24633,24903,25857,26172,26190
1085100,2009,36156,36480,37704,38088,38040
2074002,2009,23128,23640,24512,NULL,NULL
2074003,2009,21320,22688,23008,23528,NULL
2074001,2009,23632,24616,24976,24736,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
728700,2009,5704,6460,6497,NULL,NULL
155600,2009,9660,12507,13304,16586,15733
195800,2009,10106,9033,10612,10363,11786
291200,2009,13210,18762,17469,17424,21985
2601600,2009,14022,14744,NULL,NULL,NULL
155700,2009,16519,16147,15756,18288,16285
184600,2009,16267,12317,20276,NULL,24999
2075700,2009,13876,15477,18589,21596,21070
618100,2009,19470,NULL,NULL,NULL,NULL
2115400,2009,9792,10968,11352,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
370400,2009,13280,15966,16087,19717,22032
218300,2009,7886,9420,13404,15086,15678
160600,2009,9450,9795,11935,13900,NULL
162500,2009,6855,7382,8587,8011,6941
367000,2009,7247,8264,10823,14000,14011
3611300,2009,10210,10400,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
778100,2009,26651,27912,28621,28802,28954
491000,2009,18117,19476,21753,23076,21258
491001,2009,21906,23247,24561,24669,24669
2289800,2009,24138,25065,26046,26136,26352
743600,2009,27560,28199,28991,30469,30469
NULL,2009,NULL,NULL,NULL,NULL,NULL
2351901,2009,21033,22203,23877,24327,NULL
749100,2009,22455,24039,25047,26064,26208
3115803,2009,24228,25749,26235,26370,26370
2083600,2009,20880,22077,23850,23913,24039
025919A1  ,2009,20853,21627,22167,23166,21789
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
009466A1  ,2009,25533,26802,27396,27864,27864
3272300,2009,11772,12510,13599,13698,NULL
2052000,2009,32248,32963,34388,34493,NULL
2591900,2009,21987,22572,24120,24183,NULL
778102,2009,21870,24633,25164,25182,25326
2306302,2009,19953,20961,22077,NULL,22617
2312202,2009,22761,23625,25326,25830,NULL
2201802,2009,23012,23897,25508,26197,NULL
2312200,2009,21537,22806,24174,24336,24390
NULL,2009,NULL,NULL,NULL,NULL,NULL
3115802,2009,22932,23031,24516,24984,24984
3043200,2009,11457,12546,13302,14859,NULL
946607,2009,23760,24309,24795,NULL,NULL
2306300,2009,20358,21222,21699,22392,22428
2326200,2009,23319,24534,25326,25668,25668
2539100,2009,29412,29772,32208,32544,32544
2549005,2009,20124,21384,22023,23193,NULL
3113103,2009,20628,21591,23535,23553,23706
2351900,2009,21177,22374,23121,23616,23616
3115800,2009,33684,35364,37464,38400,37884
946600,2009,24282,25011,26217,26226,26253
2091700,2009,68820,71000,71720,72700,73960
1041000,2009,22014,23481,24768,24831,25128
2549000,2009,38940,40560,42165,42780,42225
217600,2009,3419,4266,6304,7624,7755
NULL,2009,NULL,NULL,NULL,NULL,NULL
3308300,2009,22230,22491,NULL,NULL,NULL
003636A1  ,2009,NULL,NULL,NULL,NULL,NULL
928400,2009,14840,14840,14840,NULL,NULL
928401,2009,15580,19280,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
011166A1  ,2009,21109,21035,22781,23566,23566
1116602,2009,28260,29603,30600,NULL,NULL
1116600,2009,24337,24520,27559,27919,27919
2256200,2009,13968,15480,NULL,NULL,NULL
2256201,2009,12828,13872,NULL,NULL,NULL
840400,2009,4191,5704,8523,10219,10229
2100200,2009,5177,6450,7611,NULL,NULL
2218808,2009,15752,16577,19514,20394,20394
2218800,2009,19734,20306,21010,NULL,NULL
2218804,2009,17743,18271,19668,NULL,NULL
2218805,2009,16038,16489,16819,19184,NULL
267700,2009,NULL,NULL,NULL,NULL,NULL
112300,2009,48980,49022,55223,58241,58295
2153600,2009,11150,NULL,14280,15020,NULL
150000,2009,5887,7186,9017,10317,10317
3626300,2009,20696,22217,24050,23166,24089
3626301,2009,21112,22750,23504,24544,24882
2060900,2009,18752,NULL,NULL,NULL,NULL
512704,2009,21598,23030,25277,25778,25778
NULL,2009,NULL,NULL,NULL,NULL,NULL
2110501,2009,17556,20324,20654,21837,21837
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,21215,20263,NULL,NULL,NULL
512700,2009,18276,19168,21200,22158,22158
NULL,2009,NULL,NULL,NULL,NULL,NULL
2616200,2009,24243,24753,27431,28006,28006
458301,2009,20371,20774,23331,24620,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2616205,2009,18765,22530,23031,NULL,NULL
2616203,2009,19757,20939,23389,24009,NULL
675501,2009,19093,21295,22510,23211,NULL
2616204,2009,16764,18066,20417,21394,21394
512730,2009,24346,21440,23040,NULL,NULL
512727,2009,18489,18977,22171,22971,22971
512731,2009,16397,17183,20096,20096,20096
945101,2009,11702,12356,16150,NULL,16150
512712,2009,15714,17106,19882,19882,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
512732,2009,16485,17952,20846,20846,NULL
675500,2009,17905,18393,21344,21734,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
458300,2009,18485,19566,21960,22594,22594
NULL,2009,NULL,NULL,NULL,NULL,NULL
945100,2009,18107,18989,21179,22113,22113
NULL,2009,20088,NULL,29328,NULL,NULL
340100,2009,5732,7275,10886,20857,40346
2543400,2009,15071,15309,16058,16884,NULL
2170700,2009,5949,NULL,NULL,NULL,NULL
639900,2009,18649,19715,25014,25528,27002
353600,2009,15952,14439,15216,13625,15704
3399300,2009,77616,80136,69084,93060,93060
3066300,2009,32041,32799,NULL,34755,34755
3066302,2009,32532,32639,NULL,NULL,NULL
716400,2009,21722,22512,23494,23871,23727
NULL,2009,NULL,NULL,NULL,NULL,NULL
3066200,2009,32143,32184,33735,34961,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
267807,2009,10155,10881,13647,15167,13647
267801,2009,16964,10822,10734,20462,15605
NULL,2009,NULL,NULL,NULL,NULL,NULL
267800,2009,15372,15065,19788,17060,NULL
267810,2009,15731,15867,17261,17382,NULL
267809,2009,17536,19990,21697,22230,21725
267803,2009,10671,12226,15148,16050,18158
NULL,2009,NULL,NULL,NULL,NULL,NULL
267804,2009,10871,11022,13443,14161,17076
267813,2009,15579,16473,16833,17497,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
267808,2009,14616,15434,16062,9485,11570
267812,2009,14271,16112,14311,16173,4775
267802,2009,17249,19272,20485,20861,15750
267805,2009,9573,10716,11301,12895,11688
267806,2009,10950,11228,15195,16565,16831
267811,2009,13598,15050,14655,14564,16588
267814,2009,17395,18153,19360,19786,19675
340200,2009,20827,25087,27363,29936,33912
322800,2009,7259,1829,11023,14619,14867
323700,2009,9156,11308,18572,25888,40167
3930300,2009,11712,13092,12624,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2073300,2009,14112,NULL,NULL,NULL,NULL
3065900,2009,5650,8870,NULL,NULL,NULL
323800,2009,15656,15851,21510,26458,39755
NULL,2009,NULL,NULL,NULL,NULL,NULL
323900,2009,5488,6422,8827,10267,10307
2270500,2009,24858,NULL,NULL,NULL,NULL
184700,2009,14643,14196,14872,19832,22136
1149600,2009,NULL,NULL,NULL,NULL,NULL
1121000,2009,7353,8026,8800,10046,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2544300,2009,20830,21660,22360,NULL,NULL
190600,2009,5530,5339,7154,8485,7920
324000,2009,4711,5723,6711,7330,7700
2192100,2009,26790,27560,NULL,NULL,NULL
178800,2009,13163,17818,18806,19453,24366
790000,2009,18672,19504,21984,23280,24432
807300,2009,4680,9518,9648,NULL,NULL
-2,2009,NULL,NULL,NULL,NULL,NULL
647700,2009,16226,12589,14105,18880,19200
2275300,2009,4846,6057,NULL,NULL,NULL
112400,2009,5616,NULL,NULL,NULL,NULL
324100,2009,22491,24675,27991,30157,31658
NULL,2009,NULL,NULL,NULL,NULL,NULL
996300,2009,11232,11304,12072,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3099700,2009,11531,NULL,NULL,NULL,NULL
335100,2009,17091,17343,22002,22146,19450
3914300,2009,NULL,NULL,NULL,NULL,NULL
483500,2009,7390,7634,11228,13417,13450
259800,2009,11127,13825,17950,21314,21859
112500,2009,17595,17294,19024,23226,26500
NULL,2009,NULL,NULL,NULL,NULL,NULL
2065700,2009,18216,18060,NULL,NULL,21048
3974500,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2520200,2009,6590,6664,6748,NULL,NULL
884400,2009,NULL,NULL,8740,NULL,NULL
112700,2009,23348,26362,27545,32417,37908
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1186500,2009,17589,18356,19656,NULL,NULL
3681300,2009,24228,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1215400,2009,NULL,NULL,NULL,NULL,NULL
113100,2009,3407,5958,8492,25914,33725
113200,2009,26728,34081,36634,41636,44609
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
113300,2009,16902,16464,19890,25221,28491
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
114300,2009,7756,9918,14138,16458,17033
114400,2009,3380,5292,8534,12251,12806
799300,2009,3512,4603,8718,11003,10300
007993A1  ,2009,NULL,NULL,NULL,NULL,NULL
3980300,2009,8625,12676,14920,16060,16876
114600,2009,6965,9584,13846,16529,16897
114100,2009,881,2570,5354,7614,8419
113800,2009,4600,8070,11571,14145,14806
114700,2009,3311,4754,7974,11539,11243
113700,2009,2412,4424,7582,11127,11658
113900,2009,4239,6242,9044,12306,12834
114000,2009,2017,3881,8102,10262,11050
3260300,2009,7788,10456,15443,17840,18441
115300,2009,11943,13320,14292,12221,11662
115000,2009,7100,8934,11825,15706,15727
114200,2009,4907,6857,9853,13671,14351
3011300,2009,6543,8523,11290,15021,15821
115700,2009,3146,4438,8115,10780,11735
NULL,2009,NULL,NULL,NULL,NULL,NULL
331600,2009,10836,12765,14141,17796,18175
1310300,2009,NULL,NULL,NULL,NULL,NULL
183400,2009,11043,10907,12921,13746,13918
245000,2009,11834,11603,14622,15762,NULL
224100,2009,14976,15744,19479,23353,26919
224200,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
488901,2009,13105,17186,18848,NULL,NULL
488900,2009,9459,12696,13332,9937,NULL
2182900,2009,27725,29122,30555,30555,30555
3842500,2009,1533,1540,NULL,NULL,NULL
NULL,2009,21384,24528,25200,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3874300,2009,18880,19792,20264,21000,NULL
3785300,2009,2504,NULL,NULL,NULL,NULL
686500,2009,2254,3473,6328,7579,7709
3023500,2009,14220,NULL,NULL,NULL,NULL
3078400,2009,30084,30648,30672,33912,33912
3921300,2009,21504,NULL,NULL,NULL,NULL
2234000,2009,8712,8448,NULL,NULL,NULL
315000,2009,5627,6636,9322,10773,11109
291300,2009,15001,18980,4014,19331,25900
195900,2009,9899,12149,12392,13266,12852
697300,2009,5273,NULL,NULL,NULL,NULL
996500,2009,12726,13806,14454,NULL,NULL
268100,2009,12090,13397,16722,20469,23872
2236500,2009,8735,NULL,NULL,NULL,NULL
893900,2009,15828,17484,NULL,NULL,NULL
2291200,2009,15660,NULL,NULL,NULL,NULL
2349500,2009,13272,16104,NULL,NULL,NULL
959500,2009,15360,NULL,NULL,NULL,NULL
2295500,2009,17724,NULL,NULL,NULL,NULL
2202600,2009,10296,15468,NULL,NULL,NULL
2140700,2009,13926,15631,16401,NULL,NULL
216800,2009,6535,6838,9203,11363,11462
3158300,2009,12156,12672,12600,NULL,NULL
532000,2009,6452,6378,9318,12056,12220
553200,2009,17094,17850,18228,18270,NULL
3267300,2009,14548,NULL,15260,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1071000,2009,16065,13464,18459,20484,NULL
548800,2009,7061,8866,NULL,NULL,NULL
763500,2009,8409,8702,9885,13409,NULL
302300,2009,13899,19616,22880,22776,21497
961700,2009,14235,15915,17430,17460,17460
143600,2009,22001,25762,NULL,NULL,NULL
1308800,2009,30036,NULL,NULL,NULL,NULL
NULL,2009,22570,NULL,NULL,NULL,NULL
2090300,2009,14208,16784,19040,19632,18784
771700,2009,13328,14704,19120,19872,19952
758800,2009,14144,15360,17488,20336,NULL
2056400,2009,17448,17448,17448,17448,17448
2265500,2009,13500,NULL,14796,14796,NULL
907800,2009,12384,NULL,NULL,NULL,NULL
2183600,2009,13044,13116,13212,14352,NULL
2103700,2009,13956,14400,15312,15312,15312
3019900,2009,13782,14233,16824,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
383700,2009,21953,22174,24009,23549,27207
NULL,2009,NULL,NULL,NULL,NULL,NULL
2125000,2009,19602,20790,NULL,21537,21537
2341700,2009,16725,NULL,NULL,NULL,NULL
2220800,2009,8310,8790,9030,NULL,NULL
3841300,2009,17520,18468,NULL,NULL,NULL
3797400,2009,24668,27034,27286,NULL,NULL
2117400,2009,15072,NULL,NULL,NULL,NULL
4119200,2009,7660,10266,NULL,NULL,NULL
2621500,2009,34560,35480,36960,38240,NULL
NULL,2009,42432,NULL,NULL,NULL,NULL
3242300,2009,46056,47052,48264,48432,48732
2591101,2009,18505,18860,18526,19093,NULL
2591100,2009,19140,19713,20615,21132,20019
NULL,2009,NULL,NULL,NULL,NULL,NULL
3915301,2009,17832,17800,17800,17800,NULL
3915300,2009,19737,19755,19782,17703,NULL
NULL,2009,6240,6648,6468,NULL,NULL
2606800,2009,18336,NULL,NULL,NULL,NULL
2606801,2009,14304,NULL,NULL,NULL,NULL
3104300,2009,16695,18752,18752,NULL,NULL
3098600,2009,9340,12340,NULL,NULL,NULL
2609500,2009,17307,16812,18513,20160,18468
2609501,2009,38816,35424,40560,NULL,NULL
2609502,2009,15426,16518,16548,17124,18126
3463300,2009,NULL,NULL,NULL,NULL,NULL
3608300,2009,7195,7406,NULL,NULL,NULL
1252500,2009,3875,4095,4426,NULL,NULL
1252503,2009,8302,9552,9968,NULL,NULL
1252502,2009,8204,8594,10101,NULL,NULL
1252501,2009,8428,8503,10103,NULL,NULL
317600,2009,3514,4647,7395,8409,8295
726500,2009,1798,3007,3897,5369,6005
234000,2009,7963,15607,17252,24458,35149
1072401,2009,18096,16778,22604,NULL,24607
1072400,2009,NULL,NULL,NULL,NULL,NULL
330300,2009,13617,11677,14741,20507,21764
3720300,2009,15834,16290,NULL,NULL,NULL
761700,2009,9859,8110,14443,14343,14343
324200,2009,20037,20386,23693,28958,37726
3570300,2009,6409,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
4101300,2009,18096,18552,NULL,NULL,NULL
3104202,2009,32298,NULL,35868,NULL,NULL
1216600,2009,15302,17696,NULL,NULL,NULL
1216602,2009,18018,17738,20174,NULL,NULL
1267200,2009,17346,20202,19838,NULL,NULL
1216601,2009,17654,18606,20440,NULL,NULL
1267400,2009,19166,19348,20608,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2218000,2009,20691,21780,22572,22959,22959
974804,2009,21375,21852,23085,23445,23436
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2100600,2009,20350,21070,22440,22700,22710
974802,2009,25236,25749,26865,27333,27333
NULL,2009,NULL,NULL,NULL,NULL,NULL
3042500,2009,20844,21564,22716,22905,22914
NULL,2009,NULL,NULL,NULL,NULL,NULL
974800,2009,25155,25812,26811,27549,27666
974807,2009,24714,25488,26370,26748,26838
974801,2009,24777,25281,26658,27144,27216
NULL,2009,NULL,NULL,NULL,NULL,NULL
974803,2009,24876,25137,26874,27081,27126
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
252600,2009,14410,17563,18656,20143,22892
3100700,2009,3054,4634,4834,5468,NULL
383800,2009,13791,15593,17455,20209,21072
348100,2009,9571,9673,15159,15978,16962
