OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
3733300,2011,7726,8198,11165,NULL,NULL
3010700,2011,6925,8064,8382,8705,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
191700,2011,3757,5504,10057,NULL,NULL
267100,2011,20748,27053,28728,29979,41136
964500,2011,23426,21025,30074,28880,35518
270800,2011,12524,11322,14182,27406,42505
638900,2011,NULL,NULL,NULL,NULL,NULL
4164900,2011,21825,21024,NULL,NULL,NULL
2518900,2011,6509,5954,7912,10762,7949
146600,2011,15146,22300,NULL,NULL,NULL
111900,2011,9272,NULL,NULL,NULL,NULL
290800,2011,18838,16977,21940,25346,23419
460800,2011,5862,6150,9005,10285,10292
2242500,2011,NULL,NULL,NULL,NULL,NULL
203600,2011,9906,8298,14591,20226,39603
530600,2011,6036,7092,11878,13119,13119
3730300,2011,8606,7397,8377,9091,8751
2335701,2011,NULL,NULL,NULL,NULL,NULL
2335702,2011,NULL,NULL,NULL,NULL,NULL
2197500,2011,NULL,NULL,NULL,NULL,NULL
1157400,2011,25612,25586,30660,NULL,31053
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
224000,2011,5199,6703,8650,9309,8875
3066600,2011,4126,4763,6616,NULL,NULL
212200,2011,19735,20924,22199,22402,23761
396500,2011,20773,21241,23621,24490,25449
2338200,2011,30626,32912,33260,33732,NULL
3758300,2011,3046,4336,NULL,NULL,NULL
494900,2011,NULL,NULL,NULL,NULL,NULL
354500,2011,20227,20501,24246,27021,31136
2285700,2011,2951,3481,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3373300,2011,34539,NULL,39825,41125,38700
520400,2011,10812,10888,NULL,NULL,NULL
2154400,2011,6750,7896,9008,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
855800,2011,6721,7070,7871,NULL,NULL
3999300,2011,18272,19270,17608,22908,22908
NULL,2011,NULL,NULL,NULL,NULL,NULL
2504900,2011,12052,12202,13352,NULL,NULL
NULL,2011,18455,19063,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2577700,2011,4555,5607,6555,NULL,NULL
739100,2011,15252,14668,18960,18960,18960
NULL,2011,20223,NULL,NULL,NULL,NULL
2283800,2011,17537,17766,19244,NULL,NULL
2283805,2011,17398,17235,19457,NULL,NULL
2283801,2011,18748,19228,NULL,NULL,NULL
2283804,2011,18267,18979,21717,NULL,NULL
2510300,2011,5801,6051,NULL,NULL,NULL
1191900,2011,18848,21093,20169,NULL,NULL
212300,2011,21242,22486,26060,21893,26605
2491100,2011,20634,20897,20911,26097,25650
-2,2011,21245,21218,23778,26768,26768
3713300,2011,9084,9994,10250,NULL,NULL
1267000,2011,19521,20988,22019,22697,22697
644800,2011,NULL,NULL,10332,NULL,NULL
239700,2011,23402,21469,14545,14985,25985
2536700,2011,4490,4363,3248,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,14810,13837,13837,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
195400,2011,16756,17540,21780,23289,24185
NULL,2011,NULL,NULL,NULL,NULL,NULL
3804300,2011,10116,10935,8681,13122,NULL
376900,2011,4978,6307,9462,10397,11042
974300,2011,6087,NULL,NULL,NULL,NULL
663900,2011,NULL,NULL,NULL,NULL,NULL
499900,2011,6314,10442,9026,11076,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
1202600,2011,11158,NULL,NULL,NULL,NULL
705000,2011,19850,NULL,NULL,NULL,NULL
2343400,2011,21315,NULL,23076,NULL,NULL
291000,2011,20866,20622,22773,24506,22373
994100,2011,7684,8565,9979,10212,10904
347900,2011,23264,24009,27361,30491,33025
383500,2011,6869,16019,19357,24152,29858
233600,2011,8458,9690,13056,15911,16120
1274300,2011,14187,NULL,NULL,NULL,NULL
342000,2011,14780,19463,20265,22142,NULL
1025600,2011,18784,20352,20626,21912,23872
176700,2011,15108,16221,18239,21695,22232
3018500,2011,15411,16798,18879,20961,20961
215100,2011,11396,12057,14775,16963,18119
3409600,2011,5977,8147,9061,NULL,NULL
291100,2011,17515,19610,21268,24880,25103
368200,2011,17398,15976,26781,33974,40985
212400,2011,17080,15587,21169,24384,36555
195500,2011,-22195,-20162,-17735,-18045,NULL
473600,2011,4834,6240,8739,11344,11379
NULL,2011,NULL,NULL,NULL,NULL,NULL
1183000,2011,13611,14178,14424,15111,16236
2242700,2011,7181,NULL,NULL,NULL,NULL
739400,2011,19731,21279,25765,27085,28445
750200,2011,18859,20536,24866,26863,28163
212600,2011,36641,34649,40661,44673,47278
NULL,2011,NULL,NULL,NULL,NULL,NULL
2253900,2011,14910,18884,18884,NULL,NULL
216700,2011,6914,7138,9364,11584,11926
155400,2011,16174,15386,17064,20888,23109
NULL,2011,8248,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
1119200,2011,4650,NULL,NULL,NULL,NULL
1192200,2011,12081,NULL,12054,NULL,NULL
794700,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
190400,2011,14392,14803,16556,17685,18030
380800,2011,23926,13529,15878,19656,21904
NULL,2011,NULL,NULL,NULL,NULL,NULL
233700,2011,10553,12516,15798,20688,23470
163700,2011,NULL,NULL,NULL,NULL,NULL
4153800,2011,5011,979,5394,NULL,NULL
178700,2011,11467,16692,17670,20275,20408
190500,2011,12058,13509,15558,18623,20373
905804,2011,NULL,NULL,NULL,NULL,NULL
905803,2011,NULL,NULL,NULL,NULL,NULL
348000,2011,14106,15565,16269,15547,16036
905800,2011,15345,17748,20298,25089,28161
3266300,2011,11405,13639,16045,16395,NULL
146700,2011,15975,16361,19541,19272,17052
3076300,2011,8833,5506,-3825,NULL,NULL
573300,2011,6289,6937,9060,NULL,NULL
3747300,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
4148200,2011,9018,8318,10018,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2323000,2011,NULL,NULL,NULL,NULL,NULL
3101500,2011,2681,NULL,NULL,NULL,NULL
377000,2011,5054,6102,9284,11219,11187
199600,2011,4707,5177,7486,9936,10159
112200,2011,22389,22520,24905,30484,34683
101200,2011,14786,18777,16369,19556,21766
3668300,2011,NULL,NULL,NULL,NULL,NULL
3612300,2011,NULL,NULL,NULL,NULL,NULL
103000,2011,3027,3329,5400,NULL,NULL
298800,2011,5852,6396,8944,10630,10910
4163700,2011,7243,NULL,NULL,NULL,NULL
4130800,2011,5676,6326,6426,NULL,NULL
2541900,2011,4624,4624,4624,4624,NULL
163800,2011,4988,5330,7527,8478,7300
2137100,2011,6616,8079,10596,10596,10596
345900,2011,11028,12000,14802,16041,16131
2052200,2011,6789,7014,10053,11821,10597
163900,2011,11187,16084,19173,NULL,NULL
2510600,2011,9128,6474,6449,NULL,NULL
539000,2011,6433,7389,10288,11996,11847
1218700,2011,NULL,NULL,NULL,NULL,NULL
798700,2011,3627,4834,8195,NULL,NULL
3027200,2011,11252,11708,13408,NULL,NULL
4003300,2011,22964,21253,24979,28142,28042
NULL,2011,NULL,NULL,NULL,NULL,NULL
621401,2011,NULL,NULL,NULL,NULL,NULL
621402,2011,NULL,NULL,NULL,NULL,NULL
621403,2011,NULL,NULL,NULL,NULL,NULL
354900,2011,5406,6984,9575,10930,11291
259700,2011,14845,14332,17464,23025,26276
331500,2011,11596,12972,16952,19542,19996
3783300,2011,23292,24672,NULL,NULL,NULL
3422601,2011,19150,20420,21773,24763,24763
3422501,2011,21413,22892,24922,25528,25528
3525300,2011,22347,21978,22578,NULL,NULL
3294301,2011,17401,23870,24151,24151,24151
3422600,2011,18893,20407,NULL,NULL,NULL
3294300,2011,17526,17551,NULL,NULL,NULL
3422500,2011,21474,22519,16903,16903,16903
552300,2011,24913,27113,NULL,30463,NULL
239800,2011,8506,9811,12017,12532,12955
318600,2011,7574,8843,10468,11062,11502
3957300,2011,8017,8695,11106,12831,13050
968400,2011,5611,5856,7024,10927,10927
681900,2011,5632,6212,8166,10285,10817
3925300,2011,15691,16353,NULL,NULL,NULL
3704300,2011,19214,20142,22570,23189,NULL
370300,2011,17977,18484,19675,21098,18591
380900,2011,10792,10937,11417,11756,9705
524400,2011,5937,6478,8951,10408,10650
301600,2011,17254,16920,18732,22168,24724
002440A1  ,2011,NULL,NULL,NULL,NULL,NULL
342100,2011,15692,15027,16560,19408,22166
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,18921,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2234500,2011,15910,16739,18129,NULL,NULL
161600,2011,9296,9802,12406,14177,14847
3763400,2011,8620,8621,8620,8621,NULL
1004300,2011,NULL,NULL,17961,NULL,NULL
2358500,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
1302900,2011,21594,21758,21859,22293,22190
4137200,2011,12355,NULL,NULL,17443,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2055400,2011,7075,7857,10280,11900,11792
396600,2011,24881,30318,30714,32111,32111
3248300,2011,14196,15557,18856,17253,20452
212800,2011,13128,16934,21052,27316,44396
3194300,2011,NULL,NULL,NULL,NULL,NULL
213000,2011,23932,24337,26196,31771,41890
203800,2011,5647,6178,13040,17319,31655
206200,2011,8920,11509,15223,17992,18293
301801,2011,10185,10152,12931,14740,14655
301800,2011,13204,14401,17247,18824,19552
972100,2011,17176,17842,21812,25020,25857
485300,2011,20411,21235,25175,26445,26473
3382300,2011,2570,2570,NULL,NULL,NULL
164100,2011,12976,13846,19307,23965,27911
2106800,2011,9398,9483,10632,7396,4857
NULL,2011,NULL,NULL,NULL,NULL,NULL
213300,2011,16277,18658,20630,31767,39634
001164A1  ,2011,NULL,NULL,NULL,NULL,NULL
4128800,2011,14861,NULL,NULL,NULL,NULL
020740A1  ,2011,21781,23728,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2074004,2011,17203,18830,20329,21023,21023
2074000,2011,25044,26727,27691,NULL,NULL
1085101,2011,18923,19365,18999,19710,20018
1085102,2011,17921,18364,17344,17514,18865
1085100,2011,35054,34377,33717,33535,35854
2074002,2011,24275,25884,29894,NULL,NULL
2074003,2011,21487,24410,NULL,NULL,NULL
2074001,2011,25727,28022,29980,31397,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
728700,2011,4018,4612,5653,6392,NULL
155600,2011,7494,12852,13829,15075,15787
195800,2011,10566,11048,12407,10527,3851
291200,2011,14386,15533,17546,21165,22582
2601600,2011,8706,8787,NULL,NULL,NULL
155700,2011,13823,16669,16367,18488,7371
184600,2011,14655,14047,17621,17357,18093
2075700,2011,17841,18845,21277,24719,25578
618100,2011,22402,22545,22795,NULL,NULL
2115400,2011,4110,2360,4793,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
370400,2011,16108,16443,18665,19714,21958
218300,2011,9254,11447,15185,16751,17491
160600,2011,11567,12089,13082,14291,14514
162500,2011,5894,7232,9647,11955,12502
367000,2011,8415,9330,11787,14816,15343
3611300,2011,9618,8217,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
778100,2011,22409,22643,24669,26667,26667
491000,2011,19234,19702,21900,24319,24319
491001,2011,20313,20996,24058,24896,NULL
2289800,2011,19212,20783,22551,23451,23070
743600,2011,14503,15284,14768,NULL,NULL
3272303,2011,21123,22536,24000,25437,25437
2351901,2011,22508,23039,25514,27001,27001
749100,2011,25362,27219,29123,30174,30174
3115803,2011,20929,20556,25199,25478,25478
2083600,2011,18512,18249,22762,23097,23099
025919A1  ,2011,17121,16287,20430,NULL,NULL
2326203,2011,21944,22362,25060,NULL,26407
2091702,2011,14990,15349,17969,NULL,19775
009466A1  ,2011,20416,21900,21247,24840,24840
3272300,2011,20718,20416,23941,24808,NULL
2052000,2011,19576,19758,22575,NULL,23697
2591900,2011,18263,19427,19326,22882,NULL
946610,2011,17536,19164,20120,22699,22699
2306302,2011,16920,17574,18836,21849,21849
2312202,2011,20114,20151,22819,24727,24727
2201802,2011,20413,22156,24271,24572,24964
2312200,2011,18505,20402,22201,23186,23186
977703,2011,20462,21721,24820,24347,25119
3115802,2011,19102,19079,23204,NULL,NULL
3043200,2011,18715,19799,21817,23008,23008
946607,2011,17560,18277,21141,22350,NULL
2306300,2011,15130,15815,17733,19834,19834
2326200,2011,21090,22284,25394,25735,25735
2539100,2011,15132,15859,18084,19887,20070
2549005,2011,15773,16138,18164,20406,20406
2539102,2011,16182,16212,18791,20178,20556
2351900,2011,17335,18471,20035,22178,22178
3115800,2011,20051,20996,23486,24692,24692
946600,2011,25214,26051,28433,29400,28983
2091700,2011,24969,26102,28037,29388,29388
1041000,2011,19047,19953,21436,23586,16350
2549000,2011,18827,19599,22718,22964,22390
217600,2011,3637,4087,6780,8318,8580
927701,2011,2993,4643,7487,NULL,NULL
3308300,2011,21374,NULL,NULL,NULL,NULL
003636A1  ,2011,NULL,NULL,NULL,NULL,NULL
928400,2011,12456,13397,11715,7150,NULL
928401,2011,13423,13106,13698,NULL,NULL
1116603,2011,15847,NULL,11378,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
011166A1  ,2011,21974,NULL,NULL,22901,22912
1116602,2011,24590,NULL,24372,31799,21583
1116600,2011,25977,24620,26658,29880,29880
2256200,2011,10069,13188,NULL,NULL,NULL
2256201,2011,10351,12814,NULL,NULL,NULL
840400,2011,4325,5221,8692,10400,10585
2100200,2011,3536,4733,7256,4459,NULL
2218808,2011,22286,22944,24552,26627,26627
2218800,2011,25320,25433,26815,28689,27770
2218804,2011,22430,23247,25192,26652,26652
2218805,2011,22260,23005,24625,25983,25983
267700,2011,NULL,NULL,NULL,NULL,NULL
112300,2011,28276,31365,33307,33975,34322
2153600,2011,17013,NULL,20421,NULL,NULL
150000,2011,6300,7581,8850,9125,7946
3626300,2011,13239,NULL,15118,NULL,NULL
3626301,2011,12818,13921,14108,16358,NULL
2060900,2011,13610,NULL,NULL,NULL,NULL
512704,2011,23792,23924,26471,28303,28303
945105,2011,22326,23303,25781,27685,27685
2110501,2011,23056,24099,24528,27615,27615
NULL,2011,NULL,NULL,NULL,NULL,NULL
458304,2011,23291,24159,25353,28031,28031
512700,2011,23519,23766,26839,28071,28079
NULL,2011,NULL,NULL,NULL,NULL,NULL
2616200,2011,23205,23588,26302,27573,27704
458301,2011,23848,24841,26729,28489,28558
945103,2011,22364,23810,25777,NULL,NULL
2616205,2011,25182,24627,23469,29994,NULL
2616203,2011,24874,25372,27535,29069,29323
675501,2011,23583,24405,26456,27693,27971
2616204,2011,24394,25138,26571,28769,28769
512730,2011,23376,23677,27046,27901,27901
512727,2011,24264,24285,27891,29366,NULL
512731,2011,23028,24389,27183,27630,27797
945101,2011,23476,24410,26681,28179,28179
512712,2011,24469,25814,26723,28892,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
945102,2011,22026,23313,24658,26698,26698
512732,2011,24634,24809,26473,29398,NULL
675500,2011,25097,26510,29100,30144,30144
458306,2011,25813,27762,NULL,NULL,NULL
458300,2011,23788,25019,27647,28404,28404
945104,2011,20385,21966,24106,25171,25171
945100,2011,23786,23980,27118,28349,28349
458305,2011,21829,22704,24644,26337,26337
340100,2011,5056,6530,8642,19717,38537
2543400,2011,16309,16437,19749,22343,22343
2170700,2011,5273,5668,6560,NULL,NULL
639900,2011,16045,17653,18836,NULL,NULL
353600,2011,10806,11986,16408,18696,20515
3399300,2011,19311,20098,20715,22026,22412
3066300,2011,24288,24874,26381,27685,27685
3066302,2011,27524,27458,29952,29770,NULL
716400,2011,21831,22372,23747,24131,24480
NULL,2011,NULL,NULL,NULL,NULL,NULL
3066200,2011,27503,27497,29168,31581,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
267807,2011,12660,14666,15446,NULL,20004
267801,2011,11460,11630,16173,17871,17868
267815,2011,14223,15445,17995,NULL,NULL
267800,2011,12242,12425,17016,NULL,NULL
267810,2011,15701,NULL,NULL,NULL,22641
267809,2011,16106,16915,19501,6808,NULL
267803,2011,12224,12649,13704,16184,18487
267816,2011,14029,14516,NULL,NULL,NULL
267804,2011,12301,13478,17703,16321,16604
267813,2011,14866,13603,21154,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
267808,2011,15963,16296,NULL,22387,NULL
267812,2011,13979,15774,18180,NULL,NULL
267802,2011,14825,16358,19449,20465,21516
267805,2011,11521,12864,NULL,18412,NULL
267806,2011,11589,10995,16314,18537,21537
267811,2011,14093,14826,21387,18387,NULL
267814,2011,14567,14699,17458,20133,NULL
340200,2011,24808,25405,29642,31512,34349
322800,2011,6438,12563,11170,13777,21354
323700,2011,14397,14903,18368,23306,37909
3930300,2011,4664,NULL,NULL,NULL,NULL
NULL,2011,5857,NULL,8162,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2073300,2011,8651,NULL,NULL,NULL,NULL
3065900,2011,5820,7496,10099,NULL,NULL
323800,2011,18079,21206,23970,30168,42793
NULL,2011,1371,NULL,NULL,NULL,NULL
323900,2011,8214,11634,11687,NULL,NULL
2270500,2011,5519,NULL,NULL,NULL,NULL
184700,2011,15737,13603,16123,18744,17397
1149600,2011,NULL,NULL,NULL,NULL,NULL
1121000,2011,6375,7686,9582,11041,11065
NULL,2011,NULL,NULL,NULL,NULL,NULL
2544300,2011,14482,16556,17951,19378,NULL
190600,2011,6853,7516,8314,8458,8066
324000,2011,5185,5563,5886,6693,6908
2192100,2011,17710,19711,NULL,NULL,NULL
178800,2011,21994,23716,25956,27786,31591
790000,2011,9035,10664,11933,13102,NULL
807300,2011,6307,NULL,NULL,NULL,NULL
4118000,2011,NULL,NULL,NULL,NULL,NULL
647700,2011,8891,11390,12693,15421,17140
2275300,2011,3705,4049,6621,7168,NULL
112400,2011,7217,12410,NULL,NULL,NULL
324100,2011,20781,19037,22743,26815,31070
NULL,2011,NULL,NULL,NULL,NULL,NULL
996300,2011,858,1914,2102,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3099700,2011,6116,NULL,NULL,NULL,NULL
335100,2011,16165,15182,18842,21746,24741
3914300,2011,NULL,NULL,NULL,NULL,NULL
483500,2011,12241,13142,15149,16328,NULL
259800,2011,12670,12325,16708,21779,22933
112500,2011,20323,19892,22815,32334,36343
NULL,2011,NULL,NULL,NULL,NULL,NULL
2065700,2011,11285,11700,14586,15678,15863
3974500,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2520200,2011,-117833,-44508,NULL,NULL,NULL
884400,2011,17395,NULL,NULL,NULL,NULL
112700,2011,24511,24426,29836,31554,39321
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
1186500,2011,9471,9397,11852,14236,NULL
3681300,2011,19320,22029,20733,20733,23233
NULL,2011,NULL,NULL,NULL,NULL,NULL
1215400,2011,NULL,NULL,NULL,NULL,NULL
113100,2011,310,1742,6379,19275,36163
113200,2011,29782,35087,40352,45485,45085
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
113300,2011,18008,19348,22658,27098,31384
NULL,2011,NULL,NULL,NULL,NULL,NULL
3935300,2011,11351,11922,13027,15324,17463
114300,2011,6624,10341,13968,18940,20223
114400,2011,3675,5723,9147,14191,14800
799300,2011,3970,5751,9112,13099,14475
007993A1  ,2011,NULL,NULL,NULL,NULL,NULL
3980300,2011,8581,10918,14576,19333,19996
114600,2011,7718,10599,14532,18232,20123
114100,2011,1076,2753,6739,10038,10664
113800,2011,5982,8964,13434,17118,18123
114700,2011,3001,4664,7709,13205,14069
113700,2011,1318,3552,7138,11985,13255
113900,2011,3674,6247,9632,13952,14995
114000,2011,1795,3570,7222,11099,12607
3260300,2011,5300,7562,13338,16699,18107
115300,2011,7878,10043,14126,18370,19338
115000,2011,6080,8535,11900,16866,17699
114200,2011,4192,5814,8937,12998,16001
3011300,2011,5308,7640,11380,15202,16667
115700,2011,3336,5106,8604,13048,14673
4133100,2011,NULL,NULL,NULL,NULL,NULL
331600,2011,15536,16197,18303,20427,20610
1310300,2011,NULL,NULL,NULL,NULL,NULL
183400,2011,8434,9878,11059,18482,10535
245000,2011,11142,6951,15430,16707,NULL
224100,2011,18277,17459,21663,24783,28003
224200,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
488901,2011,11562,9708,15742,18408,NULL
488900,2011,13731,10942,11818,19743,NULL
2182900,2011,22658,23936,26515,26950,NULL
4083400,2011,8606,9063,11443,NULL,NULL
3842500,2011,21816,21968,24396,NULL,NULL
038743A1  ,2011,20241,20948,22847,NULL,NULL
3874300,2011,18664,19045,21006,23456,NULL
3785300,2011,3947,2304,NULL,NULL,NULL
686500,2011,7034,7351,8667,9239,9398
3023500,2011,11806,13348,NULL,NULL,NULL
3078400,2011,14825,14824,18754,19487,19487
3921300,2011,14890,NULL,NULL,NULL,NULL
2234000,2011,6388,9013,NULL,NULL,NULL
315000,2011,5862,6208,9170,11552,12159
291300,2011,20061,25787,25370,24470,21715
195900,2011,10086,11849,10683,13287,12743
697300,2011,4542,NULL,NULL,NULL,NULL
996500,2011,4414,3550,5097,NULL,NULL
268100,2011,12043,15897,16622,20836,23113
2236500,2011,7278,6658,NULL,NULL,NULL
893900,2011,6677,NULL,NULL,NULL,NULL
2291200,2011,4863,NULL,NULL,NULL,NULL
2349500,2011,5329,NULL,NULL,NULL,NULL
959500,2011,6529,NULL,NULL,NULL,NULL
2295500,2011,6529,NULL,NULL,NULL,NULL
2202600,2011,5029,NULL,NULL,NULL,NULL
2140700,2011,9704,NULL,NULL,NULL,NULL
216800,2011,6881,7606,8486,11157,12072
3158300,2011,6463,8032,NULL,NULL,NULL
532000,2011,7934,9864,11394,12379,13037
553200,2011,8358,8505,11755,13580,NULL
3267300,2011,15464,17270,NULL,NULL,NULL
NULL,2011,5439,4661,8600,11054,9762
1071000,2011,9477,10881,11436,10123,NULL
548800,2011,7077,7722,NULL,NULL,NULL
763500,2011,8089,8015,8077,11486,13392
302300,2011,19747,19530,22420,22692,23113
961700,2011,9033,9529,11455,11615,11615
143600,2011,15558,14717,13758,11051,14126
1308800,2011,19958,NULL,NULL,NULL,NULL
1308800,2011,19984,21157,NULL,NULL,NULL
2090300,2011,9939,8495,12855,13479,13875
771700,2011,7445,9880,10932,12183,12183
758800,2011,9635,11070,12555,13686,NULL
2056400,2011,15079,16726,18143,18320,18789
2265500,2011,15303,NULL,NULL,NULL,NULL
907800,2011,18434,NULL,NULL,NULL,NULL
2183600,2011,25047,25489,28989,28458,28989
2103700,2011,16562,15119,19000,19095,19949
3019900,2011,8181,8370,NULL,NULL,NULL
4066300,2011,NULL,NULL,NULL,NULL,NULL
383700,2011,27576,25321,23437,23645,22905
4138500,2011,9431,10554,NULL,NULL,NULL
2125000,2011,14397,14304,15992,17292,18292
2341700,2011,11334,11246,14535,14705,14705
2220800,2011,7479,9680,6732,NULL,NULL
3841300,2011,6230,6693,NULL,NULL,NULL
3797400,2011,16333,16543,18026,NULL,19730
2117400,2011,9219,7788,NULL,NULL,NULL
4119200,2011,16705,16553,16553,NULL,NULL
2621500,2011,9256,9082,10846,11130,12866
4144200,2011,NULL,NULL,NULL,NULL,NULL
3242300,2011,19185,19982,22062,23480,23542
2591101,2011,19470,19980,20068,NULL,NULL
2591100,2011,21980,23530,21984,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3915301,2011,NULL,NULL,NULL,NULL,NULL
3915300,2011,NULL,NULL,NULL,NULL,NULL
4125600,2011,6018,8179,8589,9622,NULL
2606800,2011,17119,NULL,NULL,NULL,NULL
2606801,2011,12365,16557,NULL,NULL,NULL
3104300,2011,20946,21729,22375,24446,24446
3098600,2011,21844,24035,23268,25668,25668
2609500,2011,11983,9744,15844,NULL,NULL
2609501,2011,12419,13859,NULL,NULL,NULL
2609502,2011,23899,NULL,26215,26165,NULL
3463300,2011,NULL,NULL,NULL,NULL,NULL
3608300,2011,8232,9099,9492,NULL,NULL
1252500,2011,2080,2710,3119,NULL,NULL
1252503,2011,3369,4940,7412,NULL,NULL
1252502,2011,2419,4163,4161,4383,NULL
1252501,2011,2964,3579,6340,NULL,NULL
317600,2011,1228,1784,4505,7944,7951
726500,2011,2818,3507,5647,6557,9015
234000,2011,16122,15999,21620,25925,37763
1072401,2011,21558,19446,NULL,28011,NULL
1072400,2011,NULL,NULL,NULL,NULL,NULL
330300,2011,11711,11182,14450,17571,21337
3720300,2011,9593,13656,13757,13757,NULL
761700,2011,9275,9154,15860,2584,NULL
324200,2011,23173,21629,24140,30337,40824
3570300,2011,7575,8058,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,6777,8713,11313,NULL,NULL
4101300,2011,20120,20725,NULL,22980,NULL
3104200,2011,NULL,NULL,NULL,NULL,NULL
1216600,2011,4346,NULL,7651,NULL,NULL
1216602,2011,7429,7633,9329,11179,NULL
1267200,2011,5273,7830,9713,9713,NULL
1216601,2011,4843,7573,7638,NULL,NULL
1267400,2011,6278,5312,7745,9745,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2100612,2011,24827,26577,27127,29327,NULL
2218000,2011,23017,22062,27612,NULL,NULL
974804,2011,18050,19065,21757,21796,21020
2100613,2011,18069,18857,18307,NULL,NULL
2100611,2011,18666,19967,22951,23873,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2100600,2011,18893,18749,21943,23651,20907
974802,2011,17611,17704,20312,21989,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3042500,2011,21018,21028,23859,25447,NULL
2218001,2011,24414,25603,NULL,28453,28453
974800,2011,18992,19342,21242,22586,22611
974807,2011,18675,19271,20704,21505,21772
