OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
NULL,2012,12723,NULL,15937,NULL,NULL
3373300,2012,33771,NULL,32590,38627,40901
520400,2012,13916,11191,13041,NULL,NULL
2154400,2012,4412,8108,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
855800,2012,9426,10510,12478,8688,11938
3999300,2012,16901,19419,18169,20919,20919
NULL,2012,NULL,NULL,NULL,NULL,NULL
2504900,2012,14158,12187,17112,17112,NULL
4170300,2012,18929,19065,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2577700,2012,6868,6387,7774,NULL,NULL
739100,2012,16177,16051,19569,20204,20204
2283806,2012,18381,19154,20452,NULL,NULL
2283800,2012,18563,18399,21148,NULL,NULL
2283805,2012,18154,18305,18299,NULL,NULL
2283801,2012,17962,19192,NULL,NULL,NULL
2283804,2012,18266,16890,19258,NULL,NULL
2510300,2012,4254,NULL,6454,NULL,NULL
1191900,2012,13221,13754,17346,17779,NULL
212300,2012,22419,25623,28096,29831,30285
2491100,2012,23107,24178,28283,25508,28283
2491102,2012,22208,23252,NULL,27232,NULL
3713300,2012,9076,7689,9628,NULL,NULL
1267000,2012,18357,19628,21808,22705,22936
644800,2012,NULL,NULL,NULL,NULL,NULL
239700,2012,21438,19796,21663,23091,22835
2536700,2012,7148,6998,4517,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
4151700,2012,14974,14192,14193,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
195400,2012,18411,18937,22744,24732,25485
NULL,2012,NULL,NULL,NULL,NULL,NULL
3804300,2012,9537,NULL,12322,13710,NULL
376900,2012,5765,8089,9894,11740,12159
974300,2012,11620,13470,NULL,NULL,NULL
663900,2012,NULL,NULL,NULL,NULL,NULL
499900,2012,3594,4156,10487,9497,NULL
NULL,2012,17362,NULL,NULL,NULL,NULL
1202600,2012,23907,NULL,NULL,NULL,NULL
705000,2012,27846,29668,NULL,NULL,NULL
2343400,2012,27236,NULL,30383,32100,NULL
291000,2012,22672,19246,20934,24589,22791
994100,2012,6918,7828,9004,10719,10316
347900,2012,26120,27151,28636,30211,37532
383500,2012,13416,14924,18672,23503,30277
233600,2012,9875,10282,13707,16721,17190
1274300,2012,14341,NULL,NULL,NULL,NULL
342000,2012,15657,16892,18080,18630,21797
1025600,2012,18057,18405,19674,22551,23897
176700,2012,14023,16407,19624,20880,22455
3018500,2012,15331,16718,19146,20881,20881
215100,2012,13281,16041,17554,20138,22716
3409600,2012,6073,6644,8311,NULL,NULL
291100,2012,18182,19823,22376,26524,24404
368200,2012,17712,25263,25998,31719,36432
212400,2012,19429,20190,20663,25803,37711
195500,2012,NULL,NULL,NULL,NULL,NULL
473600,2012,7304,11707,12014,12014,NULL
4176300,2012,NULL,NULL,NULL,NULL,NULL
1183000,2012,14107,14716,14733,14842,NULL
2242700,2012,5419,NULL,NULL,NULL,NULL
739400,2012,22615,24366,27538,30872,31812
750200,2012,18250,20602,25759,29660,29569
212600,2012,37051,37348,39011,43651,46663
NULL,2012,NULL,NULL,NULL,NULL,NULL
2253900,2012,14119,19547,NULL,NULL,NULL
216700,2012,7353,7173,9293,12154,12195
155400,2012,16166,17122,19452,21515,24882
4181400,2012,11344,10907,13944,13339,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
1119200,2012,6477,NULL,NULL,NULL,NULL
1192200,2012,9053,10453,NULL,NULL,NULL
794700,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
380800,2012,16807,18018,21117,25066,25602
190400,2012,17499,18775,20104,20888,20442
NULL,2012,NULL,NULL,NULL,NULL,NULL
233700,2012,12292,12959,15948,21533,22405
163700,2012,NULL,NULL,NULL,NULL,NULL
4153800,2012,NULL,5486,5686,6099,NULL
178700,2012,15724,15076,19114,20700,21588
190500,2012,18433,17318,18101,19767,20445
905804,2012,NULL,NULL,NULL,NULL,NULL
905803,2012,NULL,NULL,NULL,NULL,NULL
348000,2012,16038,17386,16034,15389,16815
905800,2012,17642,17561,21514,25434,29802
3266300,2012,10396,13052,NULL,NULL,NULL
146700,2012,17073,17642,19891,20353,21600
3076300,2012,6576,8484,9728,10719,10719
573305,2012,7641,8758,10301,NULL,NULL
3747300,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
4148200,2012,7223,6142,NULL,10767,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2323000,2012,NULL,NULL,NULL,NULL,NULL
3101500,2012,2644,NULL,NULL,NULL,NULL
377000,2012,5413,6461,9236,11559,12169
199600,2012,5361,6214,9186,9201,10014
112200,2012,24125,26911,28892,33684,35677
101200,2012,21931,20128,19611,20805,26569
3668300,2012,NULL,NULL,NULL,NULL,NULL
3612300,2012,NULL,NULL,NULL,NULL,NULL
103000,2012,5000,5404,4799,NULL,NULL
298800,2012,5548,6267,9047,10486,10968
4163700,2012,5998,9388,NULL,NULL,NULL
4130800,2012,6724,6724,12274,12274,NULL
2541900,2012,4585,4585,10135,10135,NULL
163800,2012,3598,4403,7496,8869,9544
2137100,2012,6784,8864,10894,NULL,NULL
345900,2012,12382,13860,16286,16980,16947
2052200,2012,7523,8055,10045,12193,13343
163900,2012,10684,10672,13206,14937,18298
2510600,2012,10747,1733,NULL,NULL,NULL
539000,2012,8180,8358,10043,11702,12312
1218700,2012,NULL,NULL,NULL,NULL,NULL
798700,2012,6172,10450,11729,NULL,NULL
3027200,2012,20380,20851,23355,NULL,NULL
4003300,2012,20974,21335,25029,25504,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
621401,2012,NULL,NULL,NULL,NULL,NULL
621402,2012,NULL,NULL,NULL,NULL,NULL
621403,2012,NULL,NULL,NULL,NULL,NULL
354900,2012,11969,12773,12983,12708,11339
259700,2012,15734,16385,19641,25695,26483
331500,2012,13668,14240,18080,20630,21094
3783300,2012,23351,25840,NULL,NULL,NULL
3422601,2012,18564,24544,24841,24841,24841
3422501,2012,21883,23172,24344,25010,NULL
3525300,2012,21071,21184,20821,NULL,NULL
3294301,2012,17210,23510,24110,24110,24110
3422600,2012,20488,20908,24279,25289,25289
3294300,2012,17950,18032,NULL,NULL,NULL
3422500,2012,21580,26392,NULL,NULL,NULL
552300,2012,30266,34428,35216,NULL,NULL
239800,2012,9776,9953,10022,10059,10065
318600,2012,9052,9222,10256,12373,9384
3957300,2012,8823,8820,11540,13930,13930
968400,2012,6118,6758,6998,NULL,NULL
681900,2012,6515,7204,8745,11009,11460
3925300,2012,16171,16463,18680,NULL,NULL
3704300,2012,12325,11295,11295,NULL,NULL
370300,2012,18836,18391,20250,22433,22148
380900,2012,11137,11188,11571,11921,12225
524400,2012,6040,6584,9024,10420,10670
301600,2012,17622,18556,20331,22718,24736
876400,2012,NULL,NULL,NULL,NULL,NULL
342100,2012,13999,13862,14768,20637,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
4172800,2012,20582,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2234500,2012,16437,15613,18258,17945,NULL
161600,2012,10816,11274,13830,15581,15868
3763400,2012,4373,6770,7421,8301,8301
1004300,2012,NULL,NULL,20556,NULL,NULL
2358500,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
1302900,2012,21429,21549,23601,25131,NULL
4137200,2012,16265,16749,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2055400,2012,7316,8888,10625,12131,12029
396600,2012,23824,28557,29386,28093,31811
3248300,2012,17326,16472,20914,24097,23347
212800,2012,15564,19022,22455,29256,45223
3194300,2012,NULL,NULL,NULL,NULL,NULL
213000,2012,26951,28476,29391,34593,44595
203800,2012,4936,8400,12471,17241,32536
206200,2012,9568,13232,16746,18125,18769
301801,2012,8486,9575,11304,12651,13103
301800,2012,13966,15559,18000,19236,19372
972100,2012,18069,18764,21930,26641,26614
485300,2012,16411,17642,20371,22235,22397
3382300,2012,3849,NULL,NULL,NULL,NULL
164100,2012,14732,15630,19595,22615,25110
2106800,2012,10447,10427,13583,11471,4795
NULL,2012,NULL,NULL,NULL,NULL,NULL
213300,2012,12754,14112,17623,25450,41528
4161800,2012,NULL,NULL,NULL,NULL,NULL
4128800,2012,11785,13862,NULL,NULL,NULL
2074005,2012,22246,23809,24791,26186,26533
NULL,2012,NULL,NULL,NULL,NULL,NULL
2074004,2012,17716,18698,19774,21806,21954
2074000,2012,23889,24546,26610,27829,28000
1085101,2012,NULL,NULL,NULL,NULL,NULL
1085102,2012,NULL,NULL,NULL,NULL,NULL
1085100,2012,NULL,NULL,NULL,NULL,NULL
2074002,2012,25133,25562,27728,29022,29022
2074003,2012,25199,23778,25989,29171,29488
2074001,2012,27069,28743,30223,31114,31193
NULL,2012,NULL,NULL,NULL,NULL,NULL
728700,2012,4201,5374,6886,6398,NULL
155600,2012,13931,15554,17870,17636,17928
195800,2012,8491,10327,11559,12489,14924
291200,2012,15471,15241,20535,20785,24294
2601600,2012,8689,9640,10340,NULL,NULL
155700,2012,14741,14698,15784,13943,12791
184600,2012,15229,17191,18740,20689,20142
2075700,2012,14764,16301,19817,22197,21601
618100,2012,23158,23878,23978,24178,NULL
2115400,2012,-52,1383,2008,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
370400,2012,18127,18620,20499,20906,23264
218300,2012,10733,13168,16627,17623,18351
160600,2012,8653,9358,12562,14100,14818
162500,2012,7557,8436,10712,12571,12996
367000,2012,8891,9780,11939,14735,15487
3611300,2012,8680,NULL,NULL,8680,NULL
NULL,2012,4966,NULL,NULL,NULL,NULL
778100,2012,17097,16928,20206,21713,21713
491000,2012,16739,17328,20454,20239,19593
491001,2012,18019,19481,21695,NULL,22652
2289800,2012,16055,17289,20295,20795,20795
743600,2012,16970,15995,20328,NULL,21945
3272303,2012,16354,16976,18979,20522,20522
2351901,2012,18055,18596,20988,22570,22570
749100,2012,17215,17639,20821,21553,21553
3115803,2012,16143,17359,19713,20415,20800
2083600,2012,14275,15398,17159,18492,18726
2591905,2012,14976,15384,20044,NULL,NULL
2326203,2012,18223,19366,19900,NULL,NULL
2091702,2012,17039,17647,18442,20737,21412
946609,2012,16666,18113,20773,21340,21340
3272300,2012,13854,15613,18253,18613,NULL
2052000,2012,17087,18132,NULL,21359,NULL
2591900,2012,14106,13836,16294,18500,18500
946610,2012,14641,16061,18093,19824,19877
2306302,2012,17702,18633,21459,22392,22392
2312202,2012,16672,16596,18960,21244,21244
2201802,2012,15349,16706,19264,20495,NULL
2312200,2012,16407,17657,18796,20891,20891
977703,2012,17634,18055,20147,21957,NULL
3115802,2012,15424,16338,18542,NULL,20309
3043200,2012,15738,15919,18527,20067,20067
946607,2012,13841,14282,17721,18740,NULL
2306300,2012,16720,16954,19536,21697,21697
2326200,2012,16750,17595,20533,21066,NULL
2539100,2012,16768,18080,20047,21346,21384
2549005,2012,13908,14706,18346,18899,19606
2539102,2012,17677,18468,20303,22082,22299
2351900,2012,18691,19078,22792,22963,NULL
3115800,2012,14625,16529,19446,19896,19896
946600,2012,16845,17138,20603,21348,21348
2091700,2012,19942,19256,22445,23204,24297
1041000,2012,16682,17455,19952,NULL,20902
2549000,2012,17312,19498,20886,23036,NULL
217600,2012,4342,4713,7331,8724,9025
927700,2012,3507,4823,6207,NULL,NULL
3308300,2012,18833,21417,NULL,NULL,NULL
363600,2012,NULL,NULL,NULL,NULL,NULL
928400,2012,14136,15095,17746,18025,17994
928401,2012,17040,17985,18966,22050,NULL
1116603,2012,NULL,NULL,18741,23864,NULL
1116604,2012,17299,15111,19334,18447,NULL
1116601,2012,23703,23710,NULL,NULL,NULL
1116602,2012,26742,NULL,31644,NULL,27121
1116600,2012,26236,25737,31474,23837,NULL
2256200,2012,12031,10657,NULL,NULL,NULL
2256201,2012,12294,12795,NULL,NULL,NULL
840400,2012,4625,5507,8972,10779,10926
2100200,2012,6491,6583,8616,10629,NULL
2218808,2012,22670,22915,26280,27272,24563
2218800,2012,24982,17481,26671,29286,NULL
2218804,2012,21163,22377,24745,25760,NULL
2218805,2012,22889,24583,25609,27492,27492
267700,2012,NULL,NULL,NULL,NULL,NULL
112300,2012,25960,23790,28392,31458,31458
2153600,2012,16227,NULL,21777,NULL,NULL
150000,2012,7855,8903,10267,10890,7617
3626300,2012,12497,NULL,15730,16175,16730
3626301,2012,14208,17442,16754,16442,16917
2060900,2012,16051,NULL,NULL,NULL,NULL
4051308,2012,19257,19964,22579,23839,23839
4051330,2012,18577,20687,22371,23721,23721
4051331,2012,18995,19803,22915,24061,24061
4051333,2012,19260,20343,23633,24113,NULL
4051323,2012,19317,19203,20820,24356,16867
4051307,2012,18319,18922,22655,23773,23773
NULL,2012,NULL,NULL,NULL,NULL,NULL
4051317,2012,19127,17553,19852,23760,23760
4051322,2012,18707,19179,22849,24007,24007
4051328,2012,18279,19491,21492,23326,NULL
4051320,2012,19200,21228,22654,24505,24505
4051318,2012,19524,20463,22154,24787,24787
675501,2012,19157,19688,22285,23852,23852
4051319,2012,18737,19720,22208,23571,19062
4051311,2012,18335,19357,21736,23688,23688
4051310,2012,21264,21097,23202,26302,21711
4051312,2012,18603,19138,NULL,23897,NULL
4051326,2012,19237,19730,22549,24051,24051
4051316,2012,19097,19975,20641,24127,24127
-2,2012,18397,18077,19902,23327,NULL
4051327,2012,18394,18706,22767,23127,23127
4051313,2012,19096,19294,22625,22953,24061
675500,2012,18402,18626,21228,23962,24520
4051332,2012,19247,20337,21107,24128,23375
4051321,2012,18421,19141,21601,24003,24003
4051329,2012,17652,18650,21275,21800,22400
4051325,2012,20106,20508,22848,24538,NULL
4051324,2012,17431,18174,NULL,22144,22144
340100,2012,5404,8841,11875,21716,40875
2543400,2012,18997,19160,21289,24714,24987
2170700,2012,6420,6690,6943,7124,NULL
639900,2012,23652,18005,24746,26124,25291
353600,2012,11569,10290,16653,18420,19984
3399300,2012,17835,17946,18031,19102,19102
3066300,2012,37592,37486,39715,NULL,NULL
3066302,2012,37383,36927,38663,39364,NULL
716400,2012,21845,22757,24542,24542,NULL
NULL,2012,24785,24949,NULL,NULL,NULL
3066200,2012,38808,41348,41157,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
267807,2012,11329,12372,15212,NULL,NULL
267801,2012,11750,11867,14530,14573,NULL
267815,2012,13046,12025,17975,NULL,18483
267800,2012,11161,11843,13809,NULL,NULL
267810,2012,14111,13915,NULL,NULL,NULL
267809,2012,14557,12885,18252,20821,NULL
267803,2012,11026,11088,11383,16216,12964
267816,2012,13234,15781,16627,17106,NULL
267804,2012,11015,13243,16911,NULL,15326
267813,2012,13000,14093,15785,NULL,NULL
NULL,2012,11146,10496,13314,NULL,NULL
267808,2012,14822,14295,17267,19905,20845
267812,2012,12728,10424,15094,16918,18794
267802,2012,12573,10165,13699,18981,NULL
267805,2012,11348,11568,17317,NULL,NULL
267806,2012,10937,12553,15613,19249,NULL
267811,2012,13129,13525,16184,NULL,NULL
267814,2012,13074,13447,16791,17597,NULL
340200,2012,26973,27620,32546,33421,36316
322800,2012,5993,6987,11028,16750,17800
323700,2012,12505,15027,18510,26506,40903
3930300,2012,6095,6663,10826,10826,NULL
3930301,2012,6538,7705,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2073300,2012,5052,NULL,NULL,NULL,NULL
3065900,2012,7368,4650,9575,NULL,NULL
323800,2012,15692,19447,21384,30322,41418
4177900,2012,4296,NULL,NULL,NULL,NULL
323900,2012,8402,11982,NULL,NULL,NULL
2270500,2012,4090,NULL,NULL,NULL,NULL
184700,2012,15482,15095,16855,18280,20188
1149600,2012,NULL,NULL,NULL,NULL,NULL
1121000,2012,7286,7917,9836,11529,12288
NULL,2012,NULL,NULL,NULL,NULL,NULL
2544300,2012,15849,17039,19749,NULL,NULL
190600,2012,7524,7938,8843,9114,8205
324000,2012,3542,4707,5701,6451,6377
2192100,2012,19303,19633,NULL,NULL,NULL
178800,2012,21603,21894,26309,28589,33366
790000,2012,9593,9471,NULL,NULL,NULL
807300,2012,4326,8842,10138,NULL,NULL
4118000,2012,NULL,NULL,NULL,NULL,NULL
647700,2012,13977,12913,13699,18478,19153
2275300,2012,4520,2983,NULL,NULL,NULL
112400,2012,6654,12570,NULL,NULL,NULL
324100,2012,21681,22313,25909,27990,31340
NULL,2012,NULL,NULL,NULL,NULL,NULL
996300,2012,3363,4498,4873,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3099700,2012,8697,NULL,NULL,NULL,NULL
335100,2012,14741,12005,15342,18439,22295
3914300,2012,NULL,NULL,NULL,NULL,NULL
483500,2012,14401,15302,17341,19234,19334
259800,2012,13296,12286,18401,23158,24921
112500,2012,20303,22029,25175,27229,30932
NULL,2012,NULL,NULL,NULL,NULL,NULL
2065700,2012,11867,10898,13118,16018,NULL
3974500,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2520200,2012,8120,NULL,NULL,NULL,NULL
884400,2012,13247,13809,17497,NULL,NULL
112701,2012,21926,24264,28402,33532,42346
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
1186500,2012,10989,11716,10937,14743,14743
3681300,2012,20192,23486,23486,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
1215400,2012,NULL,NULL,NULL,NULL,NULL
113100,2012,6444,2413,8479,24274,35539
113200,2012,36202,34250,41255,46504,50377
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
113300,2012,20584,19845,22813,29268,32678
NULL,2012,NULL,NULL,NULL,NULL,NULL
3935300,2012,19166,20110,20154,22604,22604
114300,2012,10169,11900,16262,20979,22735
114400,2012,5961,8273,11973,17197,18059
799300,2012,4791,6495,11041,15767,16203
113600,2012,NULL,NULL,NULL,NULL,NULL
3980300,2012,9591,11021,15105,20461,21511
114600,2012,9479,11417,16205,21529,22164
114100,2012,1024,3249,8338,12128,12487
113800,2012,8187,10804,15637,20088,20588
114700,2012,3545,6413,9776,15017,16177
113700,2012,4290,7104,10872,15704,16475
113900,2012,6082,8465,11946,16779,17944
114000,2012,2377,3677,8681,13140,14159
3260300,2012,4453,8765,13340,18391,19341
115300,2012,9347,11127,16208,20408,21180
115000,2012,6756,8843,13703,18303,18981
114200,2012,5168,6285,9949,15169,16887
3011300,2012,6494,8144,11955,17429,18414
115700,2012,4201,6791,10877,15328,16415
4133100,2012,NULL,NULL,NULL,NULL,NULL
331600,2012,14060,14983,19025,21879,22260
1310300,2012,NULL,NULL,NULL,NULL,NULL
183400,2012,13675,14560,15504,17483,16856
245000,2012,13349,11929,15110,16779,17979
224100,2012,17538,20322,22914,25510,27957
224200,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
488901,2012,10038,10507,15110,NULL,NULL
488900,2012,12486,11700,16116,18341,20674
2182900,2012,22517,23273,27440,NULL,NULL
4083400,2012,11264,12264,14284,15219,NULL
3842500,2012,18931,24151,24481,NULL,NULL
3874301,2012,15953,17289,18968,20668,NULL
3874300,2012,18720,19763,20088,22888,NULL
3785300,2012,2415,-259,NULL,NULL,NULL
686500,2012,7168,7404,8960,9774,10011
3023500,2012,11402,11748,12323,NULL,NULL
3078400,2012,13496,14647,17555,NULL,18255
3921300,2012,16507,NULL,NULL,NULL,NULL
2234000,2012,9074,11057,10383,NULL,NULL
315000,2012,7385,9073,11624,13661,13954
291300,2012,20029,22129,23225,24819,25967
195900,2012,12737,13566,13119,13331,12549
697300,2012,5464,NULL,NULL,NULL,NULL
996500,2012,4766,NULL,3774,NULL,NULL
268100,2012,13430,13587,16570,20031,23328
2236500,2012,6067,6010,NULL,NULL,NULL
893900,2012,4398,NULL,NULL,NULL,NULL
2291200,2012,3731,3731,NULL,NULL,NULL
2349500,2012,5329,5479,6779,NULL,NULL
959500,2012,6004,NULL,NULL,NULL,NULL
2295500,2012,5583,NULL,7366,NULL,NULL
2202600,2012,5082,5038,5038,NULL,NULL
2140700,2012,14582,13764,NULL,NULL,NULL
216800,2012,7559,8140,9352,11352,12685
3158300,2012,7453,6212,7377,NULL,NULL
532000,2012,9327,8768,10796,13734,14130
553200,2012,NULL,NULL,NULL,NULL,NULL
3267300,2012,15040,NULL,NULL,NULL,NULL
4177400,2012,5614,6848,8507,9552,10958
1071000,2012,11163,16332,17082,15123,22942
548800,2012,9472,12987,NULL,NULL,NULL
763500,2012,8159,8287,8354,11741,11008
302300,2012,21106,21733,23299,24587,25076
961700,2012,8311,10319,10380,12337,12337
143600,2012,11462,18095,15856,25454,21364
1308800,2012,19091,19449,NULL,NULL,NULL
1308801,2012,16132,NULL,NULL,NULL,NULL
2090300,2012,9920,11902,14272,14972,14972
771700,2012,9642,11062,13183,13353,NULL
758800,2012,9290,9660,11348,13148,13148
2056400,2012,14977,14026,17639,NULL,NULL
2265500,2012,15702,NULL,NULL,NULL,NULL
907800,2012,19018,NULL,NULL,NULL,NULL
2183600,2012,24448,26089,27731,25181,28656
2103700,2012,14640,13135,17760,NULL,18785
3019900,2012,11407,11900,NULL,NULL,NULL
4066300,2012,NULL,NULL,NULL,NULL,NULL
383700,2012,18118,16387,15284,19751,23849
4138500,2012,13810,14153,NULL,NULL,NULL
2125000,2012,9320,10241,11783,13616,13883
2341700,2012,12511,12658,13816,8437,16637
2220800,2012,8891,6560,8583,9004,NULL
3841300,2012,9574,8134,NULL,NULL,NULL
3797400,2012,18325,18710,19744,21811,21811
2117400,2012,13102,5082,NULL,NULL,NULL
4119200,2012,16609,16039,20864,20864,NULL
2621500,2012,11654,12393,12697,13471,13771
4144200,2012,NULL,NULL,NULL,NULL,NULL
3242300,2012,26661,27485,29977,30998,30998
2591101,2012,21517,22202,25919,NULL,NULL
2591100,2012,21850,19647,4298,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3915301,2012,NULL,NULL,NULL,NULL,NULL
3915300,2012,NULL,NULL,NULL,NULL,NULL
4125600,2012,5776,8466,8510,9382,NULL
2606800,2012,17621,22147,NULL,22147,NULL
2606801,2012,16787,NULL,NULL,NULL,NULL
3104300,2012,20863,21013,21863,NULL,NULL
3098600,2012,22311,23282,23648,24529,26529
2609500,2012,10181,10815,14115,16365,NULL
2609501,2012,12735,13568,17160,NULL,NULL
2609502,2012,12479,13354,15208,NULL,NULL
3463300,2012,NULL,NULL,NULL,NULL,NULL
3608300,2012,7790,9117,10717,NULL,NULL
1252500,2012,1917,2844,4197,NULL,NULL
1252503,2012,3665,4186,4962,NULL,NULL
1252502,2012,3411,4378,5003,NULL,NULL
1252501,2012,3555,5100,3543,NULL,NULL
317600,2012,2841,3725,5815,8210,8998
726500,2012,3329,2766,6454,8808,9008
234000,2012,10770,16006,17488,24588,38707
1072401,2012,25824,25993,NULL,NULL,NULL
1072400,2012,NULL,NULL,NULL,NULL,NULL
330300,2012,11309,11243,16355,21252,23861
3720300,2012,10403,NULL,NULL,NULL,NULL
761700,2012,13095,14820,15868,15451,17118
324200,2012,20372,22417,26708,29101,42025
3570300,2012,8775,7152,NULL,NULL,NULL
4154200,2012,11263,NULL,14546,NULL,NULL
4178100,2012,7336,NULL,NULL,NULL,NULL
4101300,2012,20602,21074,22918,22918,NULL
3104200,2012,NULL,NULL,NULL,NULL,NULL
1216600,2012,10920,11583,12466,NULL,NULL
1216602,2012,13649,13543,17019,17019,17019
1267200,2012,12042,11795,NULL,15770,NULL
1216601,2012,13593,14252,16646,NULL,NULL
1267400,2012,11766,10916,15466,15466,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2100612,2012,24963,25190,23750,NULL,28850
2218000,2012,25363,25426,29451,NULL,NULL
974804,2012,19563,20183,20221,23421,23421
2100613,2012,19840,19919,20469,22569,NULL
2100611,2012,20890,20723,24684,NULL,NULL
NULL,2012,21259,21583,22392,NULL,NULL
