OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
001164A1  ,2010,1668,64,17532242,10511
4128800,2010,40,95,367469,9187
020740A1  ,2010,449,68,2873029,6399
NULL,2010,NULL,NULL,NULL,NULL
2074004,2010,1449,74,8222722,5675
2074000,2010,762,80,5408463,7098
1085101,2010,977,75,5004508,5122
1085102,2010,551,70,2842071,5158
1085100,2010,489,71,2524235,5162
2074002,2010,751,73,5377463,7160
2074003,2010,1229,75,7110582,5786
2074001,2010,861,77,6407157,7442
NULL,2010,NULL,NULL,NULL,NULL
728700,2010,80,2,272114,3401
155600,2010,1290,68,11590382,8985
195800,2010,375,56,2507972,6688
291200,2010,484,73,3816252,7885
2601600,2010,0,0,0,NULL
155700,2010,629,60,3377242,5369
184600,2010,923,86,6598929,7149
2075700,2010,1654,94,16577595,10023
618100,2010,165,99,1315250,7971
2115400,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
370400,2010,1197,75,8164703,6821
218300,2010,4523,51,30846988,6820
160600,2010,452,17,1171255,2591
162500,2010,4551,30,24223920,5323
367000,2010,5654,18,34676378,6133
3611300,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
778100,2010,923,73,6255785,6778
491000,2010,831,76,6908100,8313
491001,2010,1103,57,8753346,7936
2289800,2010,1411,79,11167005,7914
743600,2010,1485,88,14523318,9780
NULL,2010,281,63,2305902,8206
2351901,2010,898,64,7884922,8781
749100,2010,1313,72,10855286,8268
3115803,2010,746,68,6172577,8274
2083600,2010,838,69,7366860,8791
025919A1  ,2010,773,65,6128217,7928
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,222,67,1664239,7497
009466A1  ,2010,906,64,7353731,8117
3272300,2010,432,65,3385769,7837
2052000,2010,1006,77,8753753,8702
2591900,2010,859,67,6698924,7799
946610,2010,894,77,7182411,8034
2306302,2010,717,70,5481509,7645
2312202,2010,535,67,4600700,8599
2201802,2010,835,74,7095230,8497
2312200,2010,741,67,6258421,8446
NULL,2010,761,72,6409196,8422
3115802,2010,500,69,4213438,8427
3043200,2010,908,68,7541221,8305
946607,2010,1252,68,9677086,7729
2306300,2010,1221,68,9276463,7597
2326200,2010,1010,74,8694871,8609
2539100,2010,1312,69,10041190,7653
2549005,2010,786,67,6090232,7748
2539102,2010,1068,71,8134609,7617
2351900,2010,890,73,6783861,7622
3115800,2010,1114,66,9399711,8438
946600,2010,1300,66,10448982,8038
2091700,2010,1445,66,14039473,9716
1041000,2010,560,62,4595351,8206
2549000,2010,1339,65,11462631,8561
217600,2010,1508,17,4762635,3158
NULL,2010,0,0,0,NULL
3308300,2010,26,27,61896,2381
003636A1  ,2010,NULL,NULL,NULL,NULL
928400,2010,265,79,1909866,7207
928401,2010,350,89,2364965,6757
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
011166A1  ,2010,277,88,2639489,9529
1116602,2010,179,77,1881432,10511
1116600,2010,607,91,5830497,9605
2256200,2010,122,87,533708,4375
2256201,2010,97,85,313603,3233
840400,2010,2774,18,11136397,4015
2100200,2010,657,6,4347090,6617
2218808,2010,863,93,8642080,10014
2218800,2010,2806,96,27955036,9963
2218804,2010,839,93,7837177,9341
2218805,2010,1441,95,13385982,9289
267700,2010,NULL,NULL,NULL,NULL
112300,2010,657,78,6413979,9763
2153600,2010,44,63,281515,6398
150000,2010,3846,10,17547074,4562
3626300,2010,113,46,738315,6534
3626301,2010,138,61,920674,6672
2060900,2010,225,96,2075377,9224
512704,2010,1079,91,10178680,9433
NULL,2010,NULL,NULL,NULL,NULL
2110501,2010,750,81,7513451,10018
NULL,2010,NULL,NULL,NULL,NULL
458304,2010,524,91,5885754,11232
512700,2010,1686,86,17209374,10207
NULL,2010,NULL,NULL,NULL,NULL
2616200,2010,952,86,8069587,8476
458301,2010,1611,89,16506423,10246
945103,2010,157,91,1170461,7455
2616205,2010,245,75,2064202,8425
2616203,2010,1037,92,12200472,11765
675501,2010,511,90,4593430,8989
2616204,2010,1518,90,15779834,10395
512730,2010,660,85,5734955,8689
512727,2010,810,88,7742229,9558
512731,2010,417,90,4310410,10337
945101,2010,1147,88,11092135,9671
512712,2010,663,90,7335769,11065
NULL,2010,NULL,NULL,NULL,NULL
945102,2010,227,88,2118013,9330
512732,2010,252,91,2057707,8166
675500,2010,438,87,4513913,10306
NULL,2010,NULL,NULL,NULL,NULL
458300,2010,1063,88,10718954,10084
NULL,2010,NULL,NULL,NULL,NULL
945100,2010,521,86,5219850,10019
458305,2010,435,71,3623404,8330
340100,2010,1558,25,9526114,6114
2543400,2010,246,65,1623694,6600
2170700,2010,0,0,0,NULL
639900,2010,414,89,3209435,7752
353600,2010,613,56,3210142,5237
3399300,2010,925,98,6235208,6741
3066300,2010,93,53,865013,9301
3066302,2010,110,95,837880,7617
716400,2010,630,91,5520071,8762
NULL,2010,NULL,NULL,NULL,NULL
3066200,2010,145,79,1171762,8081
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
267807,2010,768,99,2029086,2642
267801,2010,423,82,1690029,3995
NULL,2010,156,99,769054,4930
267800,2010,758,87,2996526,3953
267810,2010,778,92,3322406,4270
267809,2010,780,96,3372122,4323
267803,2010,311,95,1217428,3915
NULL,2010,NULL,NULL,NULL,NULL
267804,2010,416,95,1760788,4233
267813,2010,948,99,4153926,4382
NULL,2010,NULL,NULL,NULL,NULL
267808,2010,616,93,2558923,4154
267812,2010,694,95,2718476,3917
267802,2010,761,53,2854511,3751
267805,2010,662,83,2172855,3282
267806,2010,568,91,2181228,3840
267811,2010,640,85,2634021,4116
267814,2010,709,84,3156804,4452
340200,2010,2310,68,15909740,6887
322800,2010,70,37,262957,3757
323700,2010,665,51,4255926,6400
3930300,2010,32,32,113134,3535
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
2073300,2010,42,24,103661,2468
3065900,2010,0,0,0,NULL
323800,2010,1553,43,9968729,6419
NULL,2010,NULL,NULL,NULL,NULL
323900,2010,2190,20,6984799,3189
2270500,2010,77,74,423751,5503
184700,2010,2043,80,16325864,7991
1149600,2010,0,0,0,NULL
1121000,2010,698,6,3323063,4761
NULL,2010,NULL,NULL,NULL,NULL
2544300,2010,61,59,300417,4925
190600,2010,4197,45,5242107,1249
324000,2010,1161,27,2430183,2093
2192100,2010,328,42,2020873,6161
178800,2010,2225,60,25206683,11329
790000,2010,36,57,218941,6082
807300,2010,1923,15,11140268,5793
-2,2010,NULL,NULL,NULL,NULL
647700,2010,251,60,1717000,6841
2275300,2010,0,0,0,NULL
112400,2010,489,3,2848337,5825
324100,2010,1134,71,12018512,10598
NULL,2010,NULL,NULL,NULL,NULL
996300,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
3099700,2010,0,0,0,NULL
335100,2010,608,60,4922890,8097
3914300,2010,150,49,733913,4893
483500,2010,870,18,5551498,6381
259800,2010,867,57,4900940,5653
112500,2010,2596,81,24415732,9405
NULL,2010,NULL,NULL,NULL,NULL
2065700,2010,35,25,179804,5137
3974500,2010,17,13,127650,7509
NULL,2010,NULL,NULL,NULL,NULL
2520200,2010,3,0,4871,1624
884400,2010,19,66,138184,7273
112700,2010,861,61,10192375,11838
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
1186500,2010,198,86,1033234,5218
3681300,2010,120,77,923346,7695
NULL,2010,NULL,NULL,NULL,NULL
1215400,2010,32,46,194514,6079
113100,2010,282,30,1158862,4109
113200,2010,586,65,4355972,7433
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
113300,2010,1457,62,10679450,7330
NULL,2010,NULL,NULL,NULL,NULL
3935300,2010,75,25,595000,7933
114300,2010,6086,33,36219128,5951
114400,2010,6174,31,37748358,6114
799300,2010,2810,43,18234063,6489
007993A1  ,2010,NULL,NULL,NULL,NULL
3980300,2010,1299,36,8258912,6358
114600,2010,6294,40,33654802,5347
114100,2010,3984,36,23170920,5816
113800,2010,3583,31,26644263,7436
114700,2010,5387,29,33576412,6233
113700,2010,8086,26,52948145,6548
113900,2010,8887,30,55182893,6209
114000,2010,4560,28,26274595,5762
3260300,2010,1901,45,10416473,5479
115300,2010,9309,31,60502185,6499
115000,2010,9052,36,63769427,7045
114200,2010,6627,45,45259943,6830
3011300,2010,3146,36,20879911,6637
115700,2010,2661,38,16817112,6320
NULL,2010,NULL,NULL,NULL,NULL
331600,2010,5423,75,37775019,6966
1310300,2010,NULL,NULL,NULL,NULL
183400,2010,654,58,5212491,7970
245000,2010,96,44,423867,4415
224100,2010,2252,56,14586440,6477
224200,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
488901,2010,102,80,686798,6733
488900,2010,139,77,806845,5805
2182900,2010,758,68,7015709,9256
3842500,2010,226,54,605317,2678
4083400,2010,257,50,2536260,9869
NULL,2010,NULL,NULL,NULL,NULL
3874300,2010,247,77,2271172,9195
3785300,2010,0,0,0,NULL
686500,2010,4599,29,14442123,3140
3023500,2010,469,93,2583898,5509
3078400,2010,123,62,843343,6856
3921300,2010,146,35,1118231,7659
2234000,2010,112,54,391151,3492
315000,2010,1837,32,8948838,4871
291300,2010,2153,51,17185620,7982
195900,2010,1449,53,8146003,5622
697300,2010,104,1,637263,6128
996500,2010,0,0,0,NULL
268100,2010,2220,69,15376258,6926
2236500,2010,0,0,0,NULL
893900,2010,58,36,132034,2276
2291200,2010,0,0,0,NULL
2349500,2010,0,0,0,NULL
959500,2010,21,15,48518,2310
2295500,2010,33,35,82483,2499
2202600,2010,0,0,0,NULL
2140700,2010,46,28,242608,5274
216800,2010,389,8,1985322,5104
3158300,2010,0,0,0,NULL
532000,2010,1334,15,8516833,6384
553200,2010,124,78,609727,4917
3267300,2010,4526,81,17542368,3876
NULL,2010,NULL,NULL,NULL,NULL
1071000,2010,173,79,1157847,6693
548800,2010,0,0,0,NULL
763500,2010,166,4,692828,4174
302300,2010,1875,71,14518594,7743
961700,2010,91,74,424070,4660
143600,2010,183,54,1543958,8437
1308800,2010,121,63,823113,6803
1308800,2010,42,58,338214,8053
2090300,2010,211,66,1228379,5822
771700,2010,200,66,1136599,5683
758800,2010,173,62,972309,5620
2056400,2010,101,43,1208102,11961
2265500,2010,126,50,902505,7163
907800,2010,173,50,1409237,8146
2183600,2010,91,46,582555,6402
2103700,2010,145,45,1041059,7180
3019900,2010,43,25,258000,6000
4066300,2010,40,74,377950,9449
383700,2010,2138,70,19151936,8958
NULL,2010,3,4,8901,2967
2125000,2010,165,44,757242,4589
2341700,2010,142,23,1038348,7312
2220800,2010,0,0,0,NULL
3841300,2010,7,19,44607,6372
3797400,2010,850,70,4788535,5634
2117400,2010,95,45,501599,5280
4119200,2010,90,83,421101,4679
2621500,2010,838,78,5090861,6075
4144200,2010,19,8,145843,7676
3242300,2010,759,64,4988977,6573
2591101,2010,381,85,2691984,7066
2591100,2010,2668,85,11818337,4430
NULL,2010,NULL,NULL,NULL,NULL
3915301,2010,232,79,1687893,7275
3915300,2010,597,78,4871821,8161
4125600,2010,78,93,425000,5449
2606800,2010,677,84,5126782,7573
2606801,2010,340,89,2926642,8608
3104300,2010,526,83,2831496,5383
3098600,2010,46,36,527998,11478
2609500,2010,96,67,444854,4634
2609501,2010,85,73,323886,3810
2609502,2010,73,55,358430,4910
3463300,2010,153,85,1044175,6825
3608300,2010,0,0,0,NULL
1252500,2010,438,20,1515492,3460
1252503,2010,184,25,473123,2571
1252502,2010,353,31,1316334,3729
1252501,2010,118,16,371568,3149
317600,2010,424,17,1702802,4016
726500,2010,248,9,677900,2733
234000,2010,907,45,4433080,4888
1072401,2010,373,98,2963542,7945
1072400,2010,87,52,141761,1629
330300,2010,1313,73,11109796,8461
3720300,2010,40,70,229311,5733
761700,2010,208,53,769911,3701
324200,2010,2417,42,15451947,6393
3570300,2010,57,90,414840,7278
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
4101300,2010,55,56,255820,4651
3104200,2010,293,41,1778943,6071
1216600,2010,5,11,9130,1826
1216602,2010,64,54,223604,3494
1267200,2010,26,41,68747,2644
1216601,2010,33,41,90929,2755
1267400,2010,28,32,91620,3272
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,1211,66,9434201,7790
2218000,2010,808,60,5857472,7249
974804,2010,1074,79,7364623,6857
NULL,2010,340,76,3730508,10972
NULL,2010,1227,61,8146200,6639
NULL,2010,NULL,NULL,NULL,NULL
2100600,2010,1151,61,6727702,5845
974802,2010,727,75,5323895,7323
NULL,2010,NULL,NULL,NULL,NULL
3042500,2010,1041,62,6524931,6268
NULL,2010,136,72,1470053,10809
974800,2010,2078,74,13455167,6475
974807,2010,1255,72,8843716,7047
974801,2010,1152,80,8209188,7126
NULL,2010,885,62,5616336,6346
974803,2010,834,80,5794410,6948
NULL,2010,881,59,5355817,6079
NULL,2010,789,67,6252927,7925
252600,2010,825,56,5761959,6984
3100700,2010,0,0,0,NULL
383800,2010,2351,75,15353997,6531
348100,2010,1175,62,8383403,7135
3097801,2010,54,50,234881,4350
3097800,2010,100,67,867218,8672
808100,2010,335,18,557720,1665
383900,2010,2487,82,15077991,6063
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,6,6,50620,8437
2073400,2010,0,0,0,NULL
673100,2010,588,65,3879511,6598
2560000,2010,68,46,332673,4892
4147600,2010,139,69,1020371,7341
3483500,2010,323,12,1644140,5090
302400,2010,2839,67,20355862,7170
392800,2010,720,16,4354876,6048
2313000,2010,26,93,184450,7094
368300,2010,1575,78,9569168,6076
291400,2010,897,69,5881459,6557
531800,2010,276,5,1011044,3663
2220400,2010,28,11,142981,5106
923200,2010,NULL,NULL,NULL,NULL
143700,2010,2004,58,24032159,11992
2110900,2010,102,84,385095,3775
NULL,2010,34,37,234512,6897
286100,2010,1956,40,9869369,5046
2145800,2010,26,81,175657,6756
268500,2010,844,79,5192320,6152
3250300,2010,338,74,2115340,6258
2581200,2010,286,96,1346397,4708
4089400,2010,95,35,546784,5756
3985300,2010,283,74,3221265,11383
4127500,2010,33,43,249366,7557
830800,2010,312,13,1442166,4622
324300,2010,1311,78,10511534,8018
356100,2010,493,8,2852008,5785
302500,2010,1713,56,11754732,6862
NULL,2010,NULL,NULL,NULL,NULL
4145900,2010,29,10,58060,2002
1288000,2010,21,81,55425,2639
259900,2010,998,47,6976326,6990
200300,2010,439,49,2635279,6003
2604700,2010,136,79,965928,7102
2166000,2010,NULL,NULL,NULL,NULL
1278300,2010,68,55,397947,5852
4129400,2010,45,45,279613,6214
3773300,2010,110,52,612740,5570
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,85,48,475886,5599
2175800,2010,119,58,762131,6404
100700,2010,720,29,4307350,5982
728300,2010,1053,15,6142017,5833
109300,2010,387,62,2599438,6717
190700,2010,2,18,9175,4588
3097700,2010,305,92,1906250,6250
3324300,2010,186,84,736005,3957
544900,2010,0,0,0,NULL
399500,2010,1114,27,2983667,2678
190800,2010,265,57,1900484,7172
2266400,2010,263,67,1468263,5583
2602300,2010,357,84,913427,2559
185000,2010,1209,74,8738431,7228
3070200,2010,0,0,0,NULL
2099500,2010,1637,22,4649673,2840
137800,2010,5278,53,36664288,6947
NULL,2010,NULL,NULL,NULL,NULL
233900,2010,1669,40,9737380,5834
548803,2010,0,0,0,NULL
527600,2010,1016,37,4824054,4748
002453A1  ,2010,510,17,833192,1634
245300,2010,764,73,2623995,3435
224300,2010,13440,65,104669789,7788
474200,2010,5954,21,36780363,6177
1104600,2010,2572,59,16137725,6274
318800,2010,2886,46,18779686,6507
489000,2010,996,82,3005277,3017
533500,2010,161,69,1153084,7162
291500,2010,0,0,0,NULL
2128700,2010,0,0,0,NULL
1224800,2010,72,59,211195,2933
2238500,2010,154,84,951116,6176
302600,2010,2077,87,17864586,8601
2151500,2010,49,36,332142,6778
996400,2010,0,0,0,NULL
2239100,2010,0,0,0,NULL
2239101,2010,0,0,0,NULL
400300,2010,2759,11,5241183,1900
498800,2010,0,0,0,NULL
377100,2010,5666,53,52917443,9339
728900,2010,387,16,1774257,4585
477600,2010,0,0,0,NULL
377200,2010,0,0,0,NULL
196100,2010,589,48,3699812,6282
2189103,2010,57,9,121019,2123
2189101,2010,38,6,79287,2087
NULL,2010,NULL,NULL,NULL,NULL
2189100,2010,131,11,119711,914
2334403,2010,151,71,516566,3421
3304301,2010,67,28,227401,3394
2334402,2010,190,76,635954,3347
2334401,2010,164,46,994704,6065
3304300,2010,154,78,518351,3366
3126400,2010,220,76,2602499,11830
2334400,2010,1030,63,3824510,3713
3939400,2010,61,34,202172,3314
3336300,2010,15,5,39848,2657
1054600,2010,4314,41,26395320,6119
116100,2010,683,3,2922722,4279
1011100,2010,0,0,0,NULL
3695300,2010,13,52,145104,11162
2332840,2010,112,39,342726,3060
2332839,2010,524,58,2228933,4254
2332806,2010,132,43,374436,2837
2332836,2010,215,65,884529,4114
2332810,2010,67,12,217729,3250
2332838,2010,84,32,320632,3817
2332807,2010,78,27,258740,3317
2332845,2010,137,34,443650,3238
2332813,2010,82,23,260287,3174
2332814,2010,130,37,426829,3283
2332809,2010,199,44,567786,2853
2332803,2010,130,31,513864,3953
2332800,2010,457,42,1890437,4137
NULL,2010,NULL,NULL,NULL,NULL
2332819,2010,39,17,126287,3238
116200,2010,471,3,2698068,5728
253900,2010,1115,50,6370806,5714
116300,2010,635,3,3356172,5285
006385A1  ,2010,NULL,NULL,NULL,NULL
638503,2010,225,93,2138376,9504
638504,2010,61,92,529331,8678
NULL,2010,NULL,NULL,NULL,NULL
638502,2010,496,90,4448296,8968
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
638504,2010,666,86,5997880,9006
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
008263A1  ,2010,127,80,513470,4043
160500,2010,1044,55,8055673,7716
NULL,2010,NULL,NULL,NULL,NULL
4117900,2010,5,9,27916,5583
4126400,2010,31,21,105225,3394
368400,2010,1834,69,13476872,7348
3072200,2010,1565,14,6859926,4383
116400,2010,2411,54,16482121,6836
950900,2010,787,39,481950,612
1293000,2010,40,66,380000,9500
NULL,2010,0,0,0,NULL
2280500,2010,65,60,324401,4991
1036500,2010,194,95,2494144,12856
3096200,2010,21,34,129559,6169
2356600,2010,125,58,723678,5789
2178200,2010,60,34,302793,5047
4096300,2010,NULL,NULL,NULL,NULL
341900,2010,2060,74,13238682,6427
3735400,2010,0,0,0,NULL
3827300,2010,49,64,385485,7867
4143500,2010,NULL,NULL,NULL,NULL
2297000,2010,0,0,0,NULL
2576900,2010,308,27,3630363,11787
3278300,2010,1135,79,10528245,9276
3234300,2010,357,17,1850471,5183
2338600,2010,0,0,0,NULL
1088000,2010,154,61,914837,5941
324400,2010,533,50,5419085,10167
562000,2010,0,0,0,NULL
1218200,2010,0,0,0,NULL
2204200,2010,338,93,1970034,5829
399800,2010,3439,36,21550537,6267
2211900,2010,50,94,175000,3500
2211901,2010,26,65,109200,4200
2211902,2010,42,84,165000,3929
321800,2010,3560,29,22388113,6289
2176000,2010,47,64,438262,9325
465000,2010,10,0,28800,2880
3409500,2010,706,68,3421272,4846
752900,2010,142,58,1094762,7710
324500,2010,992,67,8065331,8130
331700,2010,1058,76,8744285,8265
849200,2010,11,50,81679,7425
4118400,2010,60,6,120486,2008
169400,2010,3793,70,33608153,8861
166100,2010,NULL,NULL,NULL,NULL
2545200,2010,0,0,0,NULL
2165900,2010,25,71,165583,6623
147200,2010,136,6,677421,4981
530400,2010,1663,29,8210536,4937
3051100,2010,0,0,0,NULL
747300,2010,55,29,184230,3350
3230300,2010,0,0,0,NULL
291600,2010,934,87,8117972,8692
2074900,2010,0,0,0,NULL
282200,2010,NULL,NULL,NULL,NULL
348200,2010,909,64,6893575,7584
3199300,2010,24,55,192469,8020
178900,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
370600,2010,2302,48,14599261,6342
116500,2010,NULL,NULL,NULL,NULL
302900,2010,539,69,2686429,4984
1090600,2010,108,100,1295587,11996
1034500,2010,5316,52,29816818,5609
NULL,2010,NULL,NULL,NULL,NULL
2125500,2010,50,54,386084,7722
355300,2010,819,19,4325397,5281
342300,2010,1112,47,6988913,6285
653400,2010,148,73,1085693,7336
116600,2010,314,2,2221586,7075
NULL,2010,NULL,NULL,NULL,NULL
450200,2010,1478,4,9694641,6559
3079900,2010,181,62,840440,4643
2515400,2010,432,64,3661348,8475
2515401,2010,389,93,3709295,9535
NULL,2010,NULL,NULL,NULL,NULL
2515402,2010,251,60,2225770,8868
164700,2010,NULL,NULL,NULL,NULL
165200,2010,241,3,1005260,4171
164800,2010,15,0,62350,4157
165400,2010,773,11,3168940,4100
165000,2010,66,1,186230,2822
976700,2010,20,0,103246,5162
164900,2010,134,1,438015,3269
165500,2010,16,0,40700,2544
NULL,2010,NULL,NULL,NULL,NULL
1302200,2010,843,58,5993616,7110
NULL,2010,0,0,0,NULL
487800,2010,2063,25,10460300,5070
342400,2010,1617,91,14603284,9031
116900,2010,NULL,NULL,NULL,NULL
117000,2010,148,12,839248,5671
128800,2010,NULL,NULL,NULL,NULL
2581100,2010,3,14,10500,3500
355400,2010,328,23,1744539,5319
2550000,2010,63,83,418062,6636
331800,2010,4070,65,27744715,6817
155900,2010,2863,89,25618281,8948
377300,2010,4,0,3423,856
485200,2010,1658,41,8924076,5382
213900,2010,1287,55,8240811,6403
185200,2010,720,73,5150348,7153
895900,2010,94,83,694053,7384
986200,2010,597,82,5638555,9445
269900,2010,2116,77,14337139,6776
3367401,2010,438,71,3092988,7062
318900,2010,221,12,965057,4367
897600,2010,4111,64,33680143,8193
2535600,2010,0,0,0,NULL
2169600,2010,50,50,389000,7780
224600,2010,653,100,5847218,8954
342500,2010,6571,43,32403038,4931
510200,2010,24,53,162700,6779
808200,2010,0,0,0,NULL
398200,2010,426,80,4994807,11725
2110700,2010,370,85,1960251,5298
2110701,2010,249,84,1238300,4973
2110702,2010,494,78,2643994,5352
303100,2010,148,59,1067599,7214
399900,2010,665,19,2942772,4425
303200,2010,6288,59,51210336,8144
2090700,2010,98,99,1015052,10358
492300,2010,148,100,479960,3243
678700,2010,868,39,4470118,5150
843700,2010,24,69,189042,7877
2497500,2010,24,80,177886,7412
190900,2010,720,26,2454092,3408
575200,2010,1154,18,8289303,7183
2309500,2010,0,0,0,NULL
474300,2010,342,8,1371742,4011
2338000,2010,0,0,0,NULL
1109700,2010,0,0,0,NULL
2352500,2010,0,0,0,NULL
4115300,2010,26,12,82725,3182
NULL,2010,NULL,NULL,NULL,NULL
240100,2010,0,0,0,NULL
4126500,2010,218,33,713317,3272
NULL,2010,NULL,NULL,NULL,NULL
020635A1  ,2010,NULL,NULL,NULL,NULL
354600,2010,913,22,4305529,4716
531600,2010,0,0,0,NULL
345100,2010,4005,51,16527558,4127
NULL,2010,NULL,NULL,NULL,NULL
4092300,2010,0,0,0,NULL
2063500,2010,270,2,1432059,5304
3577300,2010,86,67,549080,6385
3090600,2010,42,57,283850,6758
107200,2010,522,11,2248803,4308
644300,2010,242,82,1178995,4872
